Household 202,Household 210,Quantile,Datetime
0.09129420456394047,0.06276412363234561,0.75,2015-08-09T22:15:00Z
0.07898742422420962,0.07085694603733814,0.75,2015-08-09T22:45:00Z
0.06828183724018842,0.08229144447666621,0.75,2015-08-09T23:15:00Z
0.06132837933611566,0.09488085959370254,0.75,2015-08-09T23:45:00Z
1.0405490804706743,1.6496168672101954,0.75,2015-08-10T00:15:00Z
1.0287172710325745,1.570640447420538,0.75,2015-08-10T00:45:00Z
0.889228051101265,1.3418252581548002,0.75,2015-08-10T01:15:00Z
0.6404974243403172,0.974434880617944,0.75,2015-08-10T01:45:00Z
0.4092509152980163,0.60483917613643,0.75,2015-08-10T02:15:00Z
0.2947317956266548,0.3626007385344614,0.75,2015-08-10T02:45:00Z
0.2653990937511236,0.24846763416449733,0.75,2015-08-10T03:15:00Z
0.23895451716872526,0.19551446098271547,0.75,2015-08-10T03:45:00Z
0.18586429616634262,0.16940821881682083,0.75,2015-08-10T04:15:00Z
0.12772117549667536,0.1710198960415096,0.75,2015-08-10T04:45:00Z
0.08784143588831557,0.19294483420189124,0.75,2015-08-10T05:15:00Z
0.07428154597287932,0.21405664328348634,0.75,2015-08-10T05:45:00Z
0.0865073508480562,0.21921068072137723,0.75,2015-08-10T06:15:00Z
0.1152956744238784,0.2030286568663062,0.75,2015-08-10T06:45:00Z
0.14187801236609526,0.16549984249444075,0.75,2015-08-10T07:15:00Z
0.14646035335265203,0.11687295750934651,0.75,2015-08-10T07:45:00Z
0.12284200957790262,0.07597403530977317,0.75,2015-08-10T08:15:00Z
0.08528497248860516,0.054888141703235103,0.75,2015-08-10T08:45:00Z
0.054215007594913336,0.050777584382514666,0.75,2015-08-10T09:15:00Z
0.03771544617549765,0.05346908092582625,0.75,2015-08-10T09:45:00Z
0.031501866713259316,0.0581348976796775,0.75,2015-08-10T10:15:00Z
0.029316872218033616,0.06798380405931005,0.75,2015-08-10T10:45:00Z
0.028425390178179927,0.08380110595811785,0.75,2015-08-10T11:15:00Z
0.02875993512669218,0.09730038869204023,0.75,2015-08-10T11:45:00Z
0.03034064799589386,0.09782539786311474,0.75,2015-08-10T12:15:00Z
0.03317034780266855,0.08270797147585866,0.75,2015-08-10T12:45:00Z
0.03884989265478252,0.0602274167680141,0.75,2015-08-10T13:15:00Z
0.04895313377130374,0.04165204376547726,0.75,2015-08-10T13:45:00Z
0.061557428823665654,0.03151805056231343,0.75,2015-08-10T14:15:00Z
0.07227803170099564,0.02744432602494192,0.75,2015-08-10T14:45:00Z
0.07880351305652224,0.025986643623023546,0.75,2015-08-10T15:15:00Z
0.08219398887280227,0.02576022796622823,0.75,2015-08-10T15:45:00Z
0.08402628225854111,0.026911260882829573,0.75,2015-08-10T16:15:00Z
0.08499035280896988,0.02972254577978764,0.75,2015-08-10T16:45:00Z
0.08612714526220283,0.03370194771789781,0.75,2015-08-10T17:15:00Z
0.08877352140859303,0.037625057241287896,0.75,2015-08-10T17:45:00Z
0.09382909325235345,0.040377985224339386,0.75,2015-08-10T18:15:00Z
0.1015699185189086,0.041745564745779985,0.75,2015-08-10T18:45:00Z
0.11009913718198772,0.042525573088304076,0.75,2015-08-10T19:15:00Z
0.11576338151664098,0.04399624327733945,0.75,2015-08-10T19:45:00Z
0.11685954620708595,0.0470351426877499,0.75,2015-08-10T20:15:00Z
0.11345259837206399,0.051571388617816745,0.75,2015-08-10T20:45:00Z
0.10464746047872164,0.05720769983085181,0.75,2015-08-10T21:15:00Z
0.09101730221788526,0.0648929147330391,0.75,2015-08-10T21:45:00Z
0.07692873126349549,0.07774746166427618,0.75,2015-08-10T22:15:00Z
0.0665179554869425,0.09843640051966224,0.75,2015-08-10T22:45:00Z
0.06012927430319465,0.12507712018466585,0.75,2015-08-10T23:15:00Z
0.0560393049545571,0.1521738728592434,0.75,2015-08-10T23:45:00Z
0.9400813463660755,1.507220218447474,0.75,2015-08-11T00:15:00Z
0.8967049216459883,1.3990435608884808,0.75,2015-08-11T00:45:00Z
0.7455252493157847,1.188865250448763,0.75,2015-08-11T01:15:00Z
0.5142363044270293,0.8979978741498685,0.75,2015-08-11T01:45:00Z
0.31003050034971846,0.6122190710973735,0.75,2015-08-11T02:15:00Z
0.2074142144191017,0.4079660922931442,0.75,2015-08-11T02:45:00Z
0.17856182925079866,0.29619729721128635,0.75,2015-08-11T03:15:00Z
0.1612135004219758,0.24547690988092813,0.75,2015-08-11T03:45:00Z
0.13480170891170212,0.22256060110001016,0.75,2015-08-11T04:15:00Z
0.11862896027539684,0.21178218385855976,0.75,2015-08-11T04:45:00Z
0.13312837380134207,0.21171555726669672,0.75,2015-08-11T05:15:00Z
0.17252597136062514,0.2201395313506776,0.75,2015-08-11T05:45:00Z
0.20031728553035089,0.2266717462284424,0.75,2015-08-11T06:15:00Z
0.1825028272315814,0.2185678074420613,0.75,2015-08-11T06:45:00Z
0.12861140692121686,0.18998348588754357,0.75,2015-08-11T07:15:00Z
0.07654279228214934,0.14573071236799648,0.75,2015-08-11T07:45:00Z
0.04736345684294341,0.09973613861317208,0.75,2015-08-11T08:15:00Z
0.036464434550802796,0.0684449597739437,0.75,2015-08-11T08:45:00Z
0.033213166941539266,0.05933398692356788,0.75,2015-08-11T09:15:00Z
0.032156768334019904,0.06535870536321155,0.75,2015-08-11T09:45:00Z
0.031539452788770156,0.07488206984613938,0.75,2015-08-11T10:15:00Z
0.030662281786702553,0.08696873344149875,0.75,2015-08-11T10:45:00Z
0.029606168281679772,0.10818304177054576,0.75,2015-08-11T11:15:00Z
0.028905841564720484,0.13201021419787456,0.75,2015-08-11T11:45:00Z
0.028792294584539756,0.13729426327809793,0.75,2015-08-11T12:15:00Z
0.02988112352515334,0.11468167254374782,0.75,2015-08-11T12:45:00Z
0.034178891555336585,0.07951354510287115,0.75,2015-08-11T13:15:00Z
0.043159175313206156,0.05191622055721444,0.75,2015-08-11T13:45:00Z
0.055051772473758746,0.03767631716590353,0.75,2015-08-11T14:15:00Z
0.06611450034999881,0.03184209771413946,0.75,2015-08-11T14:45:00Z
0.07426778829856201,0.029289198834543104,0.75,2015-08-11T15:15:00Z
0.08010570899423299,0.028286000137540308,0.75,2015-08-11T15:45:00Z
0.08563250767729545,0.02918045406227643,0.75,2015-08-11T16:15:00Z
0.09333699030804059,0.03225059900517276,0.75,2015-08-11T16:45:00Z
0.1040779696411103,0.03641563478013144,0.75,2015-08-11T17:15:00Z
0.11455878869877446,0.039960779231781506,0.75,2015-08-11T17:45:00Z
0.1197216900785966,0.04210273133699604,0.75,2015-08-11T18:15:00Z
0.11808688169729288,0.04316432255429357,0.75,2015-08-11T18:45:00Z
0.1122723369711774,0.04383289309983504,0.75,2015-08-11T19:15:00Z
0.1054494646211942,0.044852064591805935,0.75,2015-08-11T19:45:00Z
0.09977954709231794,0.046879496042043084,0.75,2015-08-11T20:15:00Z
0.09653442078629179,0.05006863735380077,0.75,2015-08-11T20:45:00Z
0.09445573782234717,0.05406621872724104,0.75,2015-08-11T21:15:00Z
0.08925416473496071,0.05903503704172297,0.75,2015-08-11T21:45:00Z
0.07857324725038262,0.066055632372894,0.75,2015-08-11T22:15:00Z
0.06594674968311394,0.07500686721824788,0.75,2015-08-11T22:45:00Z
0.05646792847878616,0.08315665866190451,0.75,2015-08-11T23:15:00Z
0.05145541690549719,0.08786202656499323,0.75,2015-08-11T23:45:00Z
1.1424241402973534,1.4679416919036887,0.75,2015-08-12T00:15:00Z
1.144476809472851,1.3377823513692975,0.75,2015-08-12T00:45:00Z
0.9903891736267184,1.125113684268742,0.75,2015-08-12T01:15:00Z
0.6969828497132,0.8552055009209506,0.75,2015-08-12T01:45:00Z
0.416212098618309,0.6004413794951905,0.75,2015-08-12T02:15:00Z
0.2738453790525498,0.4150362069461641,0.75,2015-08-12T02:45:00Z
0.2426560027664169,0.2927421468585698,0.75,2015-08-12T03:15:00Z
0.22763208577019522,0.20401471554919648,0.75,2015-08-12T03:45:00Z
0.18404997606519113,0.1445132998561917,0.75,2015-08-12T04:15:00Z
0.1328592617271537,0.1299602403342038,0.75,2015-08-12T04:45:00Z
0.11004038056100979,0.15868248634166593,0.75,2015-08-12T05:15:00Z
0.1212928504528053,0.20084188098261907,0.75,2015-08-12T05:45:00Z
0.13685133882140665,0.2231706945208151,0.75,2015-08-12T06:15:00Z
0.1264738041462317,0.21085224590697552,0.75,2015-08-12T06:45:00Z
0.09356693134772572,0.16883011673627915,0.75,2015-08-12T07:15:00Z
0.06264560460126582,0.11554104238884284,0.75,2015-08-12T07:45:00Z
0.046235765919264864,0.07148863445954787,0.75,2015-08-12T08:15:00Z
0.04022570334075263,0.04531964521574735,0.75,2015-08-12T08:45:00Z
0.038315182783034564,0.03326126909734006,0.75,2015-08-12T09:15:00Z
0.03779123314633041,0.029279577032160192,0.75,2015-08-12T09:45:00Z
