Datetime,Household 13,Household 56,Household 61,Household 114,Household 159,Household 161,Household 176,Household 184,Household 190,Household 223,Quantile
14-09-2015 17:30,0.157307822,1.052630514,0.314889768,0.279524589,1.015730706,0.15939093,0.331677086,0.451940769,0.334714924,0.018796208,0.75
14-09-2015 17:45,0.150334855,1.120004993,0.308509447,0.26607622,0.786341431,0.149972259,0.346821027,0.606726211,0.349266462,0.0192053,0.75
14-09-2015 18:00,0.164129286,1.156140601,0.314465757,0.255098168,0.658278624,0.156316152,0.348464945,0.821650983,0.366525694,0.023697348,0.75
14-09-2015 18:15,0.205584049,1.188303762,0.328266022,0.245181745,0.742578938,0.175940728,0.350114466,1.058382845,0.382177577,0.03374432,0.75
14-09-2015 18:30,0.275567795,1.246549234,0.334993021,0.228066952,0.960763349,0.196613151,0.351975178,1.215633911,0.38742717,0.048720384,0.75
14-09-2015 18:45,0.34508531,1.313604163,0.314477287,0.20124147,1.093125964,0.206592716,0.340815638,1.167805455,0.37660036,0.062332124,0.75
14-09-2015 19:00,0.368597497,1.341031917,0.258876025,0.18470941,0.990775329,0.20685049,0.31938166,0.914265585,0.352091737,0.066705974,0.75
14-09-2015 19:15,0.330016187,1.308287452,0.191991982,0.20494207,0.738176187,0.216012435,0.299367141,0.619922512,0.323717729,0.061836912,0.75
14-09-2015 19:30,0.260264676,1.236918362,0.152862132,0.269168711,0.522545598,0.256328231,0.278911054,0.436732289,0.303820803,0.059752759,0.75
14-09-2015 19:45,0.200680338,1.168031371,0.163448772,0.361305265,0.428999838,0.329476998,0.254549114,0.378699931,0.299007451,0.075224347,0.75
14-09-2015 20:00,0.167276268,1.147217879,0.224135771,0.458120139,0.438638534,0.419173407,0.236075408,0.394530749,0.309266168,0.115755903,0.75
14-09-2015 20:15,0.157458745,1.193470747,0.331907954,0.547471552,0.516568702,0.52118747,0.238456817,0.474104074,0.335128796,0.186916341,0.75
14-09-2015 20:30,0.168527264,1.279649577,0.494843911,0.630097958,0.639398483,0.636201953,0.27073428,0.637767073,0.379530902,0.295870672,0.75
14-09-2015 20:45,0.201770386,1.372064394,0.715241257,0.718404225,0.80209673,0.74025962,0.337394887,0.835044151,0.446818827,0.448104137,0.75
14-09-2015 21:00,0.266017365,1.426571413,0.944334146,0.819302183,1.013537532,0.828553314,0.447209207,0.932569021,0.542954075,0.656228088,0.75
14-09-2015 21:15,0.364519927,1.346289428,1.083440536,0.894585633,1.245375772,0.944882377,0.609509643,0.859851423,0.669208251,0.928402781,0.75
14-09-2015 21:30,0.474288342,1.093404158,1.083254965,0.898966129,1.423560552,1.098089903,0.819365803,0.697816612,0.819766669,1.229341834,0.75
14-09-2015 21:45,0.58762989,0.80662272,1.013444121,0.863123464,1.518391183,1.232963902,1.050928952,0.575237885,0.980839887,1.488401527,0.75
14-09-2015 22:00,0.748859196,0.647737476,0.960498069,0.836984905,1.594938542,1.307318796,1.245723733,0.541282705,1.109837687,1.649835183,0.75
14-09-2015 22:15,0.977824411,0.610887594,0.906397138,0.794750745,1.694258497,1.319511486,1.320489252,0.555035377,1.144955028,1.680046088,0.75
14-09-2015 22:30,1.198922101,0.58838479,0.784650669,0.69612817,1.701780586,1.274998041,1.245444157,0.557546976,1.073564736,1.555798543,0.75
14-09-2015 22:45,1.29862303,0.519895732,0.596935381,0.567677245,1.474011262,1.162459032,1.093999234,0.530484847,0.946823981,1.30680057,0.75
14-09-2015 23:00,1.21989478,0.413288251,0.408332928,0.459717576,1.060950912,0.968420541,0.954997759,0.483782675,0.808819468,1.026181038,0.75
14-09-2015 23:15,0.991687439,0.304304613,0.270475573,0.387476089,0.660935574,0.722618566,0.840104511,0.422934816,0.66961684,0.791002473,0.75
14-09-2015 23:30,0.708210663,0.225404929,0.191628657,0.339487368,0.402929338,0.498461427,0.725726099,0.352700348,0.539804145,0.620465399,0.75
14-09-2015 23:45,0.469869416,0.183015215,0.154114977,0.303655405,0.275673855,0.348048529,0.618681191,0.287231324,0.436291779,0.50765172,0.75
15-09-2015 00:00,0.317058392,0.163461643,0.136478102,0.274780758,0.21740383,0.26734019,0.538385336,0.238231078,0.363763921,0.440661855,0.75
15-09-2015 00:15,0.143002921,0.128245463,0.069963753,0.145646269,0.157490325,0.151947858,0.144586813,0.146187577,0.173723405,0.256654028,0.75
15-09-2015 00:30,0.14237392,0.127226291,0.067729164,0.142375104,0.165867077,0.143867166,0.1459217,0.144148953,0.172284417,0.224996508,0.75
15-09-2015 00:45,0.139048852,0.126824298,0.065713676,0.135749479,0.174480097,0.136017341,0.145060168,0.141227604,0.171605402,0.188207718,0.75
15-09-2015 01:00,0.134775871,0.127023608,0.065123205,0.126674282,0.178066117,0.132397894,0.141932943,0.138539442,0.175723416,0.154289681,0.75
15-09-2015 01:15,0.130829423,0.127344904,0.065473911,0.117042559,0.174448302,0.13197896,0.137684669,0.13643325,0.190960138,0.131140333,0.75
15-09-2015 01:30,0.127076221,0.127702636,0.064705607,0.108611511,0.173161197,0.131491556,0.134397059,0.134166906,0.220081985,0.121244853,0.75
15-09-2015 01:45,0.123953763,0.128650621,0.062235454,0.102445564,0.185762666,0.133164691,0.134233232,0.131884966,0.254864318,0.122352906,0.75
15-09-2015 02:00,0.122629598,0.131380609,0.061070583,0.099487098,0.205644721,0.140803343,0.13706876,0.130530804,0.279890699,0.129509656,0.75
15-09-2015 02:15,0.124240475,0.142165927,0.067005996,0.101972839,0.211275645,0.152244822,0.139548966,0.130688482,0.28765743,0.13831901,0.75
15-09-2015 02:30,0.130108083,0.186934469,0.086168146,0.112460267,0.199360319,0.165045044,0.139986064,0.134628634,0.286126611,0.149403958,0.75
15-09-2015 02:45,0.141044601,0.326901178,0.125349126,0.130560772,0.203397115,0.187921026,0.142139768,0.147188812,0.291869188,0.168079586,0.75
15-09-2015 03:00,0.156482407,0.635218757,0.193677382,0.151328596,0.265869975,0.23465076,0.150463639,0.171307782,0.319392076,0.199470197,0.75
15-09-2015 03:15,0.1767563,1.10033547,0.290992734,0.167052971,0.395236768,0.29685278,0.165913545,0.207345291,0.371381303,0.242153211,0.75
15-09-2015 03:30,0.209771903,1.524596104,0.387521645,0.174742039,0.542588242,0.335269686,0.192627621,0.267285431,0.434333549,0.280594945,0.75
15-09-2015 03:45,0.274130641,1.621692741,0.434613775,0.185779898,0.619477193,0.319218303,0.250263761,0.386575469,0.490298958,0.288188523,0.75
15-09-2015 04:00,0.382026403,1.337078694,0.414058425,0.221459075,0.572415331,0.263730641,0.370241301,0.591278173,0.531546518,0.251985108,0.75
15-09-2015 04:15,0.507457525,0.932643143,0.357806777,0.288656698,0.442149592,0.208133158,0.552035795,0.827260802,0.550194112,0.188674978,0.75
15-09-2015 04:30,0.591875249,0.648617517,0.305334496,0.362630549,0.316761448,0.173554386,0.715569037,0.96376443,0.526215343,0.124973408,0.75
15-09-2015 04:45,0.608368108,0.50177116,0.271311451,0.407207617,0.241378877,0.155673825,0.750030019,0.940521977,0.456498686,0.075950665,0.75
15-09-2015 05:00,0.593292415,0.43232077,0.257495991,0.41506896,0.203786646,0.144251854,0.641192026,0.868278388,0.379428359,0.044924782,0.75
15-09-2015 05:15,0.583161854,0.422823091,0.258265673,0.411412713,0.186902715,0.137069365,0.490202786,0.897462274,0.340441348,0.028514219,0.75
15-09-2015 05:30,0.560348668,0.470651313,0.257256707,0.413632573,0.192772468,0.136722047,0.385670844,1.039652586,0.35021032,0.021932686,0.75
15-09-2015 05:45,0.496754249,0.550231161,0.245268704,0.412035142,0.213650227,0.140789366,0.329348943,1.176726443,0.381258019,0.023570891,0.75
15-09-2015 06:00,0.412391912,0.62213029,0.230608543,0.396290382,0.22154255,0.142238935,0.293102902,1.192299758,0.392941182,0.03244762,0.75
15-09-2015 06:15,0.350876318,0.653235457,0.218964854,0.370868577,0.204168007,0.139010804,0.269707253,1.058197004,0.369561283,0.043257606,0.75
15-09-2015 06:30,0.326785749,0.628313646,0.203668587,0.340345889,0.182554681,0.137285175,0.2562743,0.83718654,0.331853239,0.048999683,0.75
15-09-2015 06:45,0.330136298,0.569201125,0.180229598,0.312535855,0.179738682,0.145755942,0.244172203,0.63715443,0.305841408,0.048936072,0.75
15-09-2015 07:00,0.356363798,0.524461982,0.152280356,0.309268273,0.19514076,0.174904471,0.234338697,0.547527858,0.297383237,0.048709791,0.75
15-09-2015 07:15,0.400091891,0.533260509,0.12644725,0.34369555,0.221358411,0.250508608,0.235361681,0.590771909,0.297819074,0.054649056,0.75
15-09-2015 07:30,0.436701129,0.622940185,0.110671246,0.395382899,0.267466948,0.426148735,0.24983809,0.720006906,0.298614429,0.073639309,0.75
15-09-2015 07:45,0.440097053,0.794886712,0.11123411,0.421131605,0.339210407,0.748430585,0.270419671,0.850704113,0.298299233,0.110316298,0.75
15-09-2015 08:00,0.411355122,0.979166682,0.12949924,0.398025943,0.408067204,1.1630376,0.286288087,0.91537893,0.301667529,0.166652448,0.75
15-09-2015 08:15,0.374892463,1.063643489,0.17019591,0.35813192,0.440012345,1.488458213,0.299393598,0.912058197,0.315365582,0.262131971,0.75
15-09-2015 08:30,0.350609984,0.998973317,0.25660023,0.356781758,0.450645921,1.582302806,0.335482738,0.880048193,0.348432294,0.428378394,0.75
15-09-2015 08:45,0.339541722,0.855439453,0.424260708,0.413976555,0.502377696,1.510587882,0.438100138,0.85122479,0.427671151,0.651896173,0.75
15-09-2015 09:00,0.346025792,0.787881735,0.669495914,0.519168673,0.643184348,1.44993355,0.649883147,0.849271985,0.606815573,0.858399408,0.75
15-09-2015 09:15,0.378548584,0.91446293,0.903448373,0.653463019,0.854013805,1.464586976,0.978537227,0.886778525,0.917393735,0.978972423,0.75
15-09-2015 09:30,0.414515886,1.155111354,1.017169257,0.770563482,1.058828408,1.473474429,1.357192474,0.945583312,1.282988228,1.010755404,0.75
15-09-2015 09:45,0.43211607,1.258225969,0.993517369,0.819635744,1.172220171,1.405893878,1.641617487,0.987209985,1.528683608,1.004127844,0.75
15-09-2015 10:00,0.455885727,1.096351372,0.896977007,0.815323139,1.163799331,1.302753544,1.704178178,0.98700822,1.531464495,1.000560834,0.75
15-09-2015 10:15,0.50985638,0.817023324,0.790630582,0.808124058,1.109858281,1.248258832,1.562646577,0.945554232,1.336362372,1.003411029,0.75
15-09-2015 10:30,0.59402625,0.623198925,0.702334823,0.786418807,1.118903922,1.252878256,1.357114482,0.866199531,1.092920311,1.002965495,0.75
15-09-2015 10:45,0.703468178,0.557979121,0.63113361,0.700458212,1.18421857,1.234966695,1.193006187,0.752787265,0.907162634,0.986598445,0.75
15-09-2015 11:00,0.786081681,0.533693247,0.563829278,0.558580784,1.180095431,1.11194822,1.062493036,0.62817805,0.776880988,0.923826167,0.75
15-09-2015 11:15,0.754936888,0.471237767,0.487026485,0.423520296,1.021150304,0.891708946,0.90779257,0.518758956,0.6523947,0.791791672,0.75
15-09-2015 11:30,0.608685493,0.37726602,0.39573548,0.339535099,0.774462825,0.658164346,0.720009355,0.434899488,0.520733413,0.62063452,0.75
15-09-2015 11:45,0.440653869,0.296134807,0.301495456,0.303953331,0.570784966,0.482194247,0.548416343,0.374450888,0.4066829,0.46953794,0.75
15-09-2015 12:00,0.31948439,0.244615764,0.221889101,0.293990565,0.463004737,0.376477713,0.430721563,0.329757195,0.326918759,0.367782549,0.75
15-09-2015 12:15,0.145260175,0.137435674,0.071618043,0.201129974,0.142528023,0.172964941,0.159321725,0.158848515,0.187192733,0.206740084,0.75
15-09-2015 12:30,0.144213958,0.13687247,0.070112639,0.189927597,0.155366046,0.166528218,0.154172734,0.15685225,0.183499255,0.188454219,0.75
15-09-2015 12:45,0.140758113,0.135429585,0.066868666,0.170357801,0.171579588,0.156822787,0.1441416,0.152438607,0.180932504,0.170890191,0.75
15-09-2015 13:00,0.138341286,0.133982695,0.063074501,0.146389324,0.182297785,0.14592456,0.131987525,0.146654677,0.183539259,0.160447358,0.75
15-09-2015 13:15,0.138752544,0.133038567,0.060281174,0.125930404,0.180247561,0.136115629,0.121177101,0.140915547,0.196546359,0.158254194,0.75
15-09-2015 13:30,0.139836535,0.132558011,0.059131294,0.113093956,0.173089521,0.130116825,0.114476826,0.136189783,0.222377987,0.158798236,0.75
15-09-2015 13:45,0.140056572,0.132791721,0.059445767,0.10685046,0.174599747,0.130920153,0.113776572,0.133202642,0.254938051,0.157376383,0.75
15-09-2015 14:00,0.14031462,0.133653049,0.060934618,0.105161828,0.185376954,0.137410127,0.117621413,0.131779569,0.280544643,0.154019273,0.75
15-09-2015 14:15,0.141041477,0.134544698,0.065174603,0.106787501,0.195200298,0.14455842,0.121015412,0.131412318,0.29022734,0.151389022,0.75
15-09-2015 14:30,0.143284703,0.137175455,0.078914266,0.112213198,0.198942219,0.15320862,0.12094091,0.134147772,0.288880945,0.150461294,0.75
15-09-2015 14:45,0.153506809,0.148808602,0.113999365,0.123359624,0.213131455,0.176248376,0.120522177,0.144935748,0.290744266,0.147242667,0.75
15-09-2015 15:00,0.184281747,0.179676959,0.177470894,0.138822387,0.290305587,0.227608911,0.12561019,0.167019056,0.310413872,0.136818216,0.75
15-09-2015 15:15,0.248455708,0.229561101,0.256078808,0.150609808,0.488917533,0.300260056,0.138756046,0.196665461,0.354756025,0.119317473,0.75
15-09-2015 15:30,0.348059102,0.278496319,0.316064008,0.15311071,0.781552505,0.362775166,0.158548541,0.224578134,0.417098824,0.097495682,0.75
15-09-2015 15:45,0.455011422,0.305103178,0.326958683,0.152522539,1.017797213,0.390253209,0.181977579,0.243111461,0.479001098,0.073640191,0.75
15-09-2015 16:00,0.507264298,0.31003936,0.285927666,0.155376481,1.05232676,0.384126119,0.206169374,0.24770831,0.514721648,0.051764139,0.75
15-09-2015 16:15,0.464605452,0.31164249,0.21794251,0.156148721,0.891237714,0.350417462,0.236241195,0.235665564,0.502348629,0.03582275,0.75
15-09-2015 16:30,0.364733365,0.332002321,0.155783826,0.150805517,0.656187668,0.294099871,0.290917971,0.212960573,0.449204217,0.025515891,0.75
15-09-2015 16:45,0.277926413,0.385538601,0.119661715,0.145690919,0.458608578,0.237225898,0.383693656,0.196353341,0.39469661,0.018184661,0.75
15-09-2015 17:00,0.231880863,0.473202088,0.111249878,0.142699923,0.342668445,0.203177764,0.491206222,0.205595164,0.36894549,0.012690419,0.75
15-09-2015 17:15,0.218057438,0.590272781,0.12388012,0.139038216,0.293449588,0.196712152,0.554387355,0.261376603,0.364274508,0.009526614,0.75
15-09-2015 17:30,0.223793402,0.709007197,0.14699313,0.137462004,0.27501634,0.20856329,0.534829147,0.378967993,0.355292988,0.009151645,0.75
15-09-2015 17:45,0.229131315,0.764764037,0.161788529,0.136778866,0.263293082,0.21807617,0.464344545,0.547651048,0.3313257,0.0116097,0.75
15-09-2015 18:00,0.218601791,0.728488805,0.158804441,0.130459473,0.250998953,0.208133293,0.40631986,0.726513417,0.304801245,0.018172655,0.75
15-09-2015 18:15,0.200382211,0.653958131,0.154572533,0.119391557,0.239664273,0.18497192,0.378763923,0.860452071,0.291175675,0.032661866,0.75
15-09-2015 18:30,0.183929025,0.591175302,0.166056849,0.108596443,0.230293835,0.16536714,0.354334367,0.894757999,0.289287067,0.057462866,0.75
15-09-2015 18:45,0.165917542,0.525916602,0.18396053,0.100684294,0.223134815,0.156893188,0.320962133,0.808668487,0.289572503,0.086693589,0.75
15-09-2015 19:00,0.147623585,0.438266509,0.18712539,0.09796438,0.218910306,0.158910386,0.294611047,0.646978885,0.28913065,0.109578457,0.75
15-09-2015 19:15,0.1369811,0.347144596,0.170150145,0.102293423,0.221086478,0.168656102,0.28499623,0.482693564,0.288790118,0.124079979,0.75
15-09-2015 19:30,0.144869499,0.28225704,0.149192262,0.120451343,0.252651817,0.189481129,0.28836814,0.357661694,0.288455247,0.13699401,0.75
15-09-2015 19:45,0.195854608,0.252784989,0.151427321,0.175147213,0.352399459,0.243351568,0.299385134,0.280728872,0.292718052,0.151370175,0.75
15-09-2015 20:00,0.323358713,0.248186097,0.208735111,0.303151764,0.531713626,0.368670041,0.312514149,0.248352634,0.311932069,0.180769,0.75
15-09-2015 20:15,0.525165558,0.258277138,0.348023013,0.52869029,0.751088969,0.577188556,0.324828253,0.255107996,0.354115617,0.277244235,0.75
15-09-2015 20:30,0.728053458,0.282031214,0.567721267,0.825920181,0.943710814,0.805022382,0.338471995,0.304315036,0.417625981,0.494466719,0.75
15-09-2015 20:45,0.856608931,0.320949146,0.820581698,1.120338975,1.0385772,0.975404575,0.362019224,0.410394115,0.49625977,0.791875778,0.75
15-09-2015 21:00,0.928770051,0.387962551,1.020984596,1.32246337,0.993137151,1.12926068,0.420792443,0.580221265,0.594686996,1.024421088,0.75
15-09-2015 21:15,1.002533173,0.502205572,1.093376472,1.350012339,0.861283742,1.369516623,0.556350268,0.776424697,0.729124711,1.0828748,0.75
15-09-2015 21:30,1.076582914,0.658181082,1.043569731,1.18174259,0.776319067,1.658999698,0.788053217,0.910819654,0.910674981,1.007610706,0.75
15-09-2015 21:45,1.113657845,0.835100193,0.959244622,0.913669892,0.81814918,1.823316622,1.060307165,0.91068082,1.128945912,0.924518803,0.75
15-09-2015 22:00,1.09619075,1.009908731,0.917010373,0.699156103,0.950880841,1.753326226,1.250201335,0.793932888,1.329696525,0.915015862,0.75
15-09-2015 22:15,1.032451414,1.154710348,0.904689978,0.620584496,1.07447664,1.498052489,1.275589944,0.650757447,1.423802514,0.975752109,0.75
15-09-2015 22:30,0.944215449,1.280005357,0.848746278,0.639707412,1.091363059,1.188986111,1.181455342,0.553105645,1.364639258,1.054385459,0.75
15-09-2015 22:45,0.835061149,1.417508848,0.713347985,0.666919835,0.970290952,0.926289839,1.063457434,0.50762212,1.192656341,1.079209121,0.75
15-09-2015 23:00,0.6852196,1.506864032,0.540157218,0.662338492,0.764534758,0.724314328,0.949716579,0.480622051,0.977247372,0.994902947,0.75
15-09-2015 23:15,0.504925442,1.40632381,0.387043404,0.646376396,0.559382532,0.558655885,0.816550201,0.440288833,0.7598941,0.814746648,0.75
15-09-2015 23:30,0.346445385,1.091914373,0.275206905,0.630553283,0.420809705,0.42946193,0.666838354,0.382644096,0.566939273,0.611109482,0.75
15-09-2015 23:45,0.245204881,0.725208851,0.199394435,0.601906203,0.366139645,0.345054583,0.532321087,0.326782949,0.421404745,0.447580704,0.75
16-09-2015 00:00,0.193617668,0.457778739,0.150067799,0.5601469,0.367310665,0.293353399,0.430481068,0.28845722,0.327513009,0.341881109,0.75
16-09-2015 00:15,0.152192525,0.144970356,0.066231399,0.187493155,0.160959004,0.151736294,0.16934861,0.19000126,0.193465789,0.185502311,0.75
16-09-2015 00:30,0.149782114,0.142507912,0.06536897,0.166086336,0.169679744,0.152139397,0.164063965,0.182477602,0.188752053,0.184616827,0.75
16-09-2015 00:45,0.143389718,0.141029377,0.064536913,0.140225166,0.17735548,0.146318897,0.155624786,0.172482154,0.184493057,0.178086902,0.75
16-09-2015 01:00,0.136447804,0.14091953,0.064469668,0.119084169,0.17830257,0.135268848,0.1456162,0.160446003,0.185211512,0.165674107,0.75
16-09-2015 01:15,0.13244995,0.141485355,0.065084499,0.107794147,0.169251246,0.125048578,0.13668423,0.148555007,0.197182694,0.15328885,0.75
16-09-2015 01:30,0.131455268,0.141666634,0.064997284,0.102727308,0.15703299,0.122392849,0.130972304,0.139827246,0.223221203,0.146915249,0.75
16-09-2015 01:45,0.132118013,0.140883134,0.063580918,0.099091531,0.152147495,0.128211205,0.128876542,0.13553793,0.256101712,0.145476418,0.75
16-09-2015 02:00,0.134069418,0.139564612,0.063731103,0.096344431,0.1569105,0.136932595,0.128114466,0.134283892,0.28162847,0.144592369,0.75
16-09-2015 02:15,0.137046272,0.139601321,0.071670027,0.096594209,0.165886942,0.142939984,0.126478064,0.134591265,0.292142395,0.143745048,0.75
16-09-2015 02:30,0.141054551,0.146549003,0.094066914,0.100928416,0.174241345,0.146723756,0.125363747,0.137819722,0.29277647,0.146269051,0.75
16-09-2015 02:45,0.150928068,0.17934047,0.138434492,0.107212147,0.189863555,0.155173324,0.128073387,0.14710861,0.296424042,0.153865866,0.75
16-09-2015 03:00,0.179374717,0.278367705,0.213057565,0.113764552,0.240571035,0.178243387,0.136536431,0.164184666,0.317111066,0.162409565,0.75
16-09-2015 03:15,0.238651823,0.475473483,0.309882141,0.125338466,0.351316117,0.222924541,0.150037276,0.189166995,0.359938677,0.1632469,0.75
16-09-2015 03:30,0.32374888,0.732528082,0.388281589,0.151262324,0.499527029,0.282902406,0.167086666,0.223176909,0.412886028,0.150192634,0.75
16-09-2015 03:45,0.405063526,0.963735976,0.401339049,0.192371542,0.605957916,0.334242266,0.190441028,0.264368954,0.456335324,0.127332066,0.75
16-09-2015 04:00,0.44431676,1.149886943,0.341566933,0.230454377,0.595967075,0.349754449,0.226518117,0.297938568,0.477255475,0.106848016,0.75
16-09-2015 04:15,0.42373318,1.303617012,0.246689473,0.242486395,0.474035677,0.322746352,0.278435304,0.304784878,0.466513297,0.095164315,0.75
16-09-2015 04:30,0.359925185,1.327611757,0.164284306,0.227450192,0.319390188,0.273264833,0.337134533,0.286063913,0.419276954,0.087638487,0.75
16-09-2015 04:45,0.289331075,1.135168443,0.117723459,0.204017593,0.210286915,0.228089088,0.376369479,0.264233636,0.350380309,0.07982891,0.75
16-09-2015 05:00,0.242855697,0.843040063,0.102138685,0.185950194,0.173555978,0.199172059,0.373958364,0.264465108,0.289859127,0.072200691,0.75
16-09-2015 05:15,0.230793288,0.631211101,0.103797604,0.179215121,0.197647466,0.183215285,0.339280567,0.310322344,0.256318491,0.063914565,0.75
16-09-2015 05:30,0.242516181,0.534874506,0.115420588,0.186358118,0.255431046,0.175578774,0.301150611,0.421136177,0.248298981,0.053693217,0.75
16-09-2015 05:45,0.258010867,0.49012942,0.135974036,0.195395768,0.305131,0.175595415,0.283651992,0.590094754,0.257475829,0.043534916,0.75
16-09-2015 06:00,0.266236551,0.462432852,0.164182403,0.193051646,0.30559195,0.181060445,0.296259761,0.772523891,0.277634222,0.036597432,0.75
16-09-2015 06:15,0.266469566,0.452582004,0.194512389,0.184524254,0.25617625,0.188496684,0.323038504,0.90562747,0.301072925,0.034883174,0.75
16-09-2015 06:30,0.24965859,0.443513023,0.219485867,0.172834114,0.20012779,0.196662022,0.337769505,0.943348053,0.316370164,0.037940127,0.75
16-09-2015 06:45,0.208297454,0.418738161,0.234544831,0.151266623,0.173139773,0.203022019,0.339478083,0.890872276,0.317857083,0.041847877,0.75
16-09-2015 07:00,0.160234342,0.393654595,0.24075991,0.125451638,0.171642843,0.203218358,0.341630561,0.810425532,0.310960394,0.041936118,0.75
16-09-2015 07:15,0.128710054,0.380183331,0.245628491,0.109498201,0.179003713,0.199619024,0.34013125,0.768460458,0.302823151,0.038017024,0.75
16-09-2015 07:30,0.118398553,0.376777372,0.256142695,0.111280304,0.199928775,0.205413271,0.326677739,0.760585935,0.295782103,0.036914894,0.75
16-09-2015 07:45,0.124161165,0.391374563,0.2704637,0.136075919,0.254220578,0.241448418,0.311798826,0.713607982,0.292951218,0.04970998,0.75
16-09-2015 08:00,0.141709471,0.420180455,0.285139856,0.195863618,0.348110308,0.333471286,0.315533124,0.588194554,0.306844395,0.085819649,0.75
16-09-2015 08:15,0.173059748,0.44890249,0.305843429,0.317174041,0.463775169,0.495708397,0.349858384,0.439169606,0.358052853,0.148037751,0.75
16-09-2015 08:30,0.226585062,0.484277059,0.339204523,0.518265664,0.566676341,0.699040988,0.412631796,0.342943473,0.453380691,0.231944622,0.75
16-09-2015 08:45,0.313306799,0.535981179,0.378229746,0.748381877,0.626281907,0.884716925,0.501588463,0.320827724,0.578528564,0.333298178,0.75
16-09-2015 09:00,0.456078299,0.61693162,0.41332846,0.887528201,0.651932389,1.034692481,0.639868314,0.356988134,0.741797547,0.456405638,0.75
16-09-2015 09:15,0.680149223,0.778652891,0.451540484,0.856028106,0.690538247,1.172397281,0.860035026,0.437213382,0.97803094,0.606924474,0.75
16-09-2015 09:30,0.965140301,1.057800929,0.502437069,0.70021124,0.760208346,1.278779924,1.143897436,0.548310444,1.255743352,0.77246338,0.75
16-09-2015 09:45,1.224996075,1.365547064,0.557683985,0.546021672,0.824672981,1.302494539,1.398063328,0.660213251,1.450535956,0.919240354,0.75
16-09-2015 10:00,1.358590839,1.504036563,0.600568793,0.49133602,0.870534915,1.245108493,1.511852692,0.726310063,1.468937465,1.014203478,0.75
16-09-2015 10:15,1.331061434,1.365234269,0.622716125,0.554054929,0.949815908,1.145024736,1.455213071,0.726105448,1.341812909,1.045869788,0.75
16-09-2015 10:30,1.20174183,1.065100939,0.623134361,0.696279603,1.07895658,1.021912046,1.307640415,0.688864695,1.168744734,1.027877808,0.75
16-09-2015 10:45,1.047801757,0.792398522,0.599148243,0.853585255,1.149228852,0.885015819,1.166467291,0.637173422,1.015665284,0.980882274,0.75
16-09-2015 11:00,0.885026273,0.609264286,0.548942037,0.951281535,1.038554444,0.751183179,1.049093668,0.561474793,0.879870258,0.908657922,0.75
16-09-2015 11:15,0.699294919,0.47863708,0.479661293,0.941230783,0.783555152,0.639115951,0.91042347,0.472238425,0.734367125,0.803029881,0.75
16-09-2015 11:30,0.5127622,0.37682521,0.405111183,0.832982015,0.532311531,0.556010866,0.733458778,0.403691208,0.583171454,0.665737346,0.75
16-09-2015 11:45,0.367857065,0.305261433,0.339375654,0.682022547,0.369284194,0.494277814,0.558829992,0.366786147,0.454824019,0.519186911,0.75
16-09-2015 12:00,0.277548107,0.260082235,0.291534943,0.543666981,0.282051583,0.444419501,0.427456048,0.347520901,0.364806827,0.392732953,0.75
16-09-2015 12:15,0.16294685,0.140831871,0.095406076,0.202135327,0.224035558,0.132635196,0.161037832,0.246949566,0.199910888,0.154805426,0.75
16-09-2015 12:30,0.162683501,0.140673389,0.087552598,0.19803855,0.246887938,0.133735278,0.163895803,0.239450432,0.202401088,0.157929088,0.75
16-09-2015 12:45,0.159344131,0.139529955,0.080284992,0.187046135,0.250025233,0.133240562,0.161787682,0.218654419,0.202021284,0.158433297,0.75
16-09-2015 13:00,0.156474363,0.137476561,0.075726994,0.168526345,0.227022318,0.130736095,0.155651453,0.19152555,0.200984845,0.155117453,0.75
16-09-2015 13:15,0.155713583,0.135424926,0.074672659,0.147577254,0.193229672,0.126528326,0.147129641,0.168044143,0.208254585,0.15006659,0.75
16-09-2015 13:30,0.155234854,0.134925876,0.077171401,0.131146658,0.17222841,0.124198887,0.138115028,0.152514164,0.230737235,0.146760406,0.75
16-09-2015 13:45,0.153477546,0.136271226,0.083318183,0.1217163,0.175141329,0.129169736,0.131828731,0.144310826,0.261122478,0.145729126,0.75
16-09-2015 14:00,0.15073584,0.137922024,0.091694977,0.11713041,0.19315548,0.140938047,0.129560622,0.141236008,0.282713643,0.144722119,0.75
16-09-2015 14:15,0.147920142,0.140166629,0.100468786,0.11513682,0.203789885,0.151460418,0.128341899,0.141115959,0.287060218,0.142886858,0.75
16-09-2015 14:30,0.146116043,0.151971932,0.109868336,0.117125043,0.196088147,0.158166844,0.126207242,0.142891706,0.280842787,0.142317052,0.75
16-09-2015 14:45,0.147106699,0.204576465,0.12161642,0.126791439,0.184164,0.178758921,0.126043715,0.14620026,0.277837732,0.14472177,0.75
16-09-2015 15:00,0.152456962,0.360829538,0.142148074,0.143839406,0.184527444,0.251120288,0.13099802,0.152145767,0.288561931,0.148188989,0.75
16-09-2015 15:15,0.16310298,0.662200029,0.187128722,0.16073764,0.199642847,0.407245843,0.139564911,0.162930367,0.312630372,0.149101908,0.75
16-09-2015 15:30,0.183327904,1.010336832,0.269542496,0.170468812,0.232760791,0.619895487,0.147255821,0.179037809,0.339629851,0.146304946,0.75
