Datetime,Household 4,Household 11,Household 22,Household 33,Household 42,Household 43,Household 46,Household 48,Household 52,Household 65,Household 68,Household 72,Household 89,Household 94,Household 99,Household 101,Household 102,Household 119,Household 125,Household 129,Household 130,Household 134,Household 138,Household 143,Household 147,Household 157,Household 163,Household 168,Household 171,Household 175,Household 180,Household 186,Household 194,Household 203,Household 206,Household 208,Household 214,Household 215,Household 216,Household 219,Household 221,Household 226,Quantile
16-09-2015 13:15,0.103230148,0.154034744,0.249584079,0.163855611,0.100837893,0.144444548,0.072723478,0.138435885,0.196707083,0.207471075,0.130060295,0.081819069,0.125455614,0.125708731,0.157731196,0.160615736,0.149565251,0.205334167,0.094468227,0.141295652,0.17691486,0.130905065,0.164285311,0.145460015,0.132006284,0.104195844,0.122658929,0.157499021,0.129558358,0.103743038,0.127924182,0.109455887,0.177831606,0.149753647,0.160716133,0.38928056,0.112851429,0.083747177,0.186394535,0.147942739,0.134174268,0.255310126,0.9
16-09-2015 13:30,0.101607256,0.144474096,0.228524108,0.150283956,0.096864759,0.139996104,0.070888206,0.133529631,0.194041308,0.196940579,0.125034505,0.085623172,0.108924198,0.097431057,0.147507709,0.154814806,0.140847085,0.206449423,0.091776121,0.117101857,0.163313961,0.121484572,0.15815868,0.147253369,0.121884296,0.109723563,0.119625857,0.140915681,0.119603361,0.104195507,0.137290153,0.11174353,0.163694123,0.13687795,0.142116834,0.290849993,0.107367992,0.077301455,0.171148824,0.146455178,0.133682359,0.235377487,0.9
16-09-2015 13:45,0.102131574,0.13578937,0.189587461,0.138873194,0.094880193,0.136738354,0.069729634,0.128671409,0.195485424,0.186809011,0.120096749,0.090643499,0.095377189,0.081586694,0.138034279,0.150427076,0.138066462,0.20723055,0.090615005,0.096305784,0.154129906,0.118997347,0.1521201,0.147419513,0.119456575,0.108885545,0.117436724,0.126705993,0.110371839,0.105397936,0.142956193,0.115671915,0.153804723,0.130383232,0.130813778,0.22417818,0.10495106,0.07556542,0.162501723,0.144935334,0.132685812,0.214580455,0.9
16-09-2015 14:00,0.10244385,0.13034594,0.151919642,0.129964035,0.095940357,0.135385661,0.068805092,0.124310423,0.197655206,0.175969595,0.116962539,0.093722762,0.084506907,0.074230792,0.135264654,0.147829294,0.138337283,0.210210841,0.092614473,0.088889537,0.151378052,0.121014344,0.147213878,0.144693686,0.124692874,0.10683205,0.118219179,0.118550387,0.103238404,0.106894974,0.140244237,0.120286183,0.151628273,0.12843112,0.123791336,0.183003397,0.107403404,0.074435014,0.158570973,0.143205528,0.132632189,0.194078314,0.9
16-09-2015 14:15,0.101183968,0.127701675,0.130424957,0.123732993,0.096598035,0.137012236,0.06838466,0.121742359,0.195826046,0.165872976,0.115361889,0.092967243,0.07632332,0.072668857,0.146767053,0.147675059,0.138988751,0.218653587,0.10130209,0.092223766,0.149091575,0.125517424,0.145784185,0.140410015,0.129138933,0.10885807,0.123201818,0.116550711,0.099531898,0.108245674,0.130606441,0.121735811,0.156990938,0.128992734,0.119710347,0.163938109,0.121042148,0.072947146,0.157710597,0.142420418,0.134905847,0.174492244,0.9
16-09-2015 14:30,0.09906731,0.126836858,0.126795631,0.120358749,0.095162685,0.141013901,0.069978256,0.120843554,0.189502091,0.158875243,0.11500258,0.089874696,0.071213476,0.076334961,0.176015723,0.149730932,0.13993518,0.243229907,0.123329136,0.102472222,0.14119523,0.131897459,0.149555238,0.136245086,0.130171365,0.114424702,0.132320347,0.120547796,0.099418043,0.111338508,0.122145497,0.118710197,0.169759009,0.132658269,0.117896099,0.160253001,0.151143845,0.074314523,0.159109396,0.144196091,0.140001537,0.156173941,0.9
16-09-2015 14:45,0.098022851,0.127067975,0.13313491,0.120039974,0.09674421,0.146822075,0.076665911,0.121642766,0.183290841,0.156227129,0.117735017,0.08732542,0.069764889,0.08471628,0.216070421,0.152189843,0.145188412,0.302658675,0.163637216,0.120483305,0.131232,0.140253104,0.158870724,0.133720102,0.137815938,0.119174066,0.142454205,0.129261406,0.103253241,0.119879532,0.124389887,0.116164779,0.184912564,0.140827,0.118769188,0.159666618,0.18946675,0.079339957,0.162773839,0.148589713,0.150085029,0.139425416,0.9
16-09-2015 15:00,0.099104289,0.128067062,0.141815648,0.122799175,0.108364322,0.156062091,0.091778596,0.125451393,0.181754417,0.159294107,0.123719928,0.086547572,0.072649688,0.095382589,0.248143552,0.152207296,0.164364851,0.401186393,0.210771138,0.146095959,0.127124776,0.149477324,0.174558577,0.134275272,0.163026505,0.121215,0.146971353,0.137803008,0.112380212,0.138058759,0.144331299,0.121050507,0.199617168,0.152104255,0.123327264,0.153295089,0.213333389,0.085590242,0.168181812,0.153524157,0.169549325,0.1242955,0.9
16-09-2015 15:15,0.102544649,0.131604548,0.148972715,0.128420684,0.130440065,0.169605859,0.111993019,0.1329598,0.185367098,0.170494136,0.130851446,0.088703212,0.079979684,0.106742113,0.255380689,0.148295717,0.204227088,0.508480023,0.23572598,0.172519447,0.132109422,0.157917306,0.198498353,0.138474692,0.202309761,0.123758334,0.141912807,0.140213983,0.129092002,0.171564042,0.184816088,0.137334427,0.219463996,0.164163502,0.134421382,0.142432017,0.207825021,0.094822821,0.173534963,0.154552487,0.197901869,0.110513175,0.9
16-09-2015 15:30,0.107873771,0.14140487,0.153290424,0.136601094,0.15697055,0.182888957,0.123938222,0.143860391,0.192509435,0.189105644,0.137723592,0.099416916,0.089910451,0.119943911,0.241145831,0.143421929,0.257792367,0.573797934,0.222401227,0.191892951,0.142894186,0.166584133,0.229600586,0.145046805,0.233988342,0.129140228,0.132606162,0.134001129,0.158869024,0.226130281,0.236946393,0.166757622,0.242581931,0.175905408,0.157738946,0.133573332,0.181705435,0.111623566,0.175723372,0.14481284,0.224471231,0.097775239,0.9
16-09-2015 15:45,0.112813653,0.159086206,0.157270141,0.147137433,0.180794193,0.18969007,0.11867649,0.157492073,0.204568661,0.212037766,0.143225912,0.130799018,0.098913125,0.133720248,0.223348072,0.144388711,0.310987351,0.555657159,0.188219565,0.20708444,0.152260326,0.180886147,0.260942729,0.153073677,0.234355814,0.134040685,0.127938426,0.123017556,0.214486598,0.297631934,0.275162801,0.209591434,0.262226959,0.185771925,0.195160725,0.131555087,0.150129676,0.13087221,0.170755288,0.120734606,0.238811366,0.086081822,0.9
16-09-2015 16:00,0.115885555,0.180521041,0.167581983,0.159897535,0.195822055,0.190236324,0.104457198,0.170778467,0.225082262,0.24704958,0.147179624,0.201792378,0.10630384,0.142123234,0.215798147,0.156800894,0.360247771,0.448262626,0.159142243,0.228058777,0.155023076,0.206197005,0.285589341,0.166414586,0.201798022,0.135727125,0.128493577,0.116442625,0.310205997,0.360845515,0.274456278,0.260535908,0.282688922,0.191959558,0.23893008,0.140960654,0.116742888,0.135620405,0.158576366,0.088349252,0.242235441,0.075848776,0.9
16-09-2015 16:15,0.121914685,0.198151406,0.189850706,0.174649144,0.202360113,0.188486164,0.094721201,0.179144821,0.253958143,0.32112084,0.153211659,0.329683701,0.117513847,0.141532107,0.226800745,0.182226062,0.415676975,0.297716465,0.143489167,0.24971087,0.153435028,0.239868916,0.30192918,0.195106747,0.160513105,0.137961018,0.127675235,0.122569922,0.438313343,0.382284524,0.236299899,0.309784645,0.307982113,0.195071579,0.281663799,0.166584598,0.082986169,0.116499181,0.147831925,0.059763959,0.236283919,0.067689526,0.9
16-09-2015 16:30,0.14350483,0.208810834,0.220854415,0.191000193,0.210930824,0.186469612,0.093047193,0.180727066,0.285702353,0.461485676,0.164802846,0.487700971,0.137420774,0.135322488,0.258791191,0.22092248,0.481651892,0.172358228,0.140790325,0.250796284,0.155702566,0.270590518,0.310875188,0.252876155,0.141238584,0.145149032,0.123567879,0.141666703,0.55585607,0.357789127,0.188867123,0.350114913,0.332760568,0.197931559,0.32691377,0.206120684,0.058375057,0.08688276,0.150623334,0.044805872,0.212208339,0.062010075,0.9
16-09-2015 16:45,0.194664416,0.215182983,0.24663509,0.208205254,0.231100846,0.185296307,0.094888254,0.175091586,0.313632035,0.666417076,0.177757914,0.575534112,0.162098868,0.128252438,0.294942234,0.274923873,0.54231559,0.107037499,0.152121013,0.228838346,0.168806749,0.287336622,0.317411973,0.347144546,0.165409658,0.15397646,0.121066476,0.165122701,0.617306682,0.321097674,0.160534545,0.379772872,0.344520826,0.203108283,0.377624001,0.248439214,0.052550696,0.069804608,0.168370295,0.045296725,0.170062993,0.058703662,0.9
16-09-2015 17:00,0.276286399,0.218830646,0.253101904,0.22499246,0.256431089,0.184125288,0.095660458,0.162731866,0.336562823,0.896069211,0.184636315,0.512611473,0.183992911,0.120608266,0.30810427,0.347778323,0.581907139,0.090058329,0.170941018,0.213763269,0.188992045,0.28958323,0.33666724,0.45987339,0.242831358,0.157983539,0.121954751,0.186189298,0.628217723,0.308545472,0.159880499,0.40331172,0.32481123,0.212437585,0.420555215,0.284215897,0.064878129,0.075273448,0.182707712,0.053089407,0.131479022,0.057199887,0.9
16-09-2015 17:15,0.361530736,0.221486547,0.238917808,0.23978414,0.26753507,0.180577883,0.093584813,0.150444575,0.358651599,1.069026427,0.184123334,0.354198467,0.200341308,0.115116833,0.292696665,0.432603089,0.604620648,0.094420989,0.181683901,0.231519091,0.199666834,0.289837659,0.388789031,0.547281176,0.361037563,0.160985417,0.120617632,0.211459377,0.648794583,0.331003549,0.178531822,0.423069655,0.273198583,0.22681425,0.431676226,0.311785841,0.086591327,0.09345478,0.171172177,0.05664778,0.123689906,0.056757722,0.9
16-09-2015 17:30,0.403375279,0.226279069,0.215118114,0.250602474,0.252026202,0.175260285,0.086761227,0.147574029,0.376684554,1.093835085,0.177703248,0.221828054,0.210609086,0.121191337,0.264166997,0.495377891,0.611542841,0.101122688,0.173524562,0.268437015,0.187831533,0.301901745,0.477918091,0.583557171,0.472961795,0.174278596,0.112972062,0.250786095,0.72323828,0.368464954,0.201230632,0.427200788,0.217427624,0.241501263,0.401563523,0.332692024,0.110200098,0.105940314,0.13553161,0.051670012,0.161470687,0.056555343,0.9
16-09-2015 17:45,0.375958707,0.226970785,0.195358187,0.255202643,0.216408406,0.171497609,0.072758397,0.154303063,0.375385783,0.958398393,0.165628294,0.159692133,0.21338798,0.13904448,0.23244065,0.498886276,0.592889313,0.098452869,0.148631879,0.284743352,0.160894865,0.323573419,0.570105661,0.595366331,0.531920794,0.195645164,0.106350397,0.297118386,0.804572541,0.385815891,0.215418362,0.406096938,0.181557195,0.245697633,0.35403103,0.350701455,0.129839864,0.101888706,0.097848673,0.041892007,0.231529883,0.055752317,0.9
16-09-2015 18:00,0.304292447,0.215139608,0.188486406,0.25249745,0.177152411,0.172127571,0.053530447,0.163968034,0.349009679,0.746900891,0.151356424,0.136131039,0.208796097,0.153785259,0.205533232,0.453454024,0.558771057,0.082266596,0.119605796,0.262794079,0.138661437,0.336067729,0.607004308,0.616788797,0.534910277,0.205452456,0.114681883,0.334021471,0.784171277,0.367420796,0.220100973,0.369180294,0.171039171,0.23483379,0.323509551,0.371891622,0.136727381,0.083191652,0.071590309,0.032430536,0.289478581,0.053843113,0.9
16-09-2015 18:15,0.234573421,0.19862726,0.196537528,0.243437994,0.146623063,0.177396847,0.035878112,0.172862628,0.31401481,0.555310744,0.139953341,0.124139211,0.199242268,0.154627876,0.20018429,0.406850988,0.535834029,0.05957798,0.099092281,0.225218792,0.132060022,0.323970842,0.561902261,0.627808336,0.500434301,0.190906157,0.140757914,0.366710709,0.62871023,0.328689294,0.221436624,0.325184675,0.181434155,0.218300815,0.317826449,0.399346347,0.125801043,0.058610898,0.055210087,0.026868715,0.295061204,0.050853321,0.9
16-09-2015 18:30,0.189603962,0.190457334,0.216455165,0.230088313,0.127968686,0.183762571,0.024439018,0.17934263,0.286421624,0.438009752,0.132657027,0.121419239,0.187575004,0.145083964,0.218600519,0.382534674,0.541502394,0.041781608,0.089463446,0.201908786,0.136002263,0.290705523,0.466403644,0.591505225,0.444590005,0.161796746,0.170972258,0.4220806,0.438210915,0.297008246,0.222392773,0.272132696,0.197814978,0.20806896,0.322437725,0.429243856,0.103473534,0.037126412,0.044760622,0.026563255,0.253589481,0.04712786,0.9
16-09-2015 18:45,0.166683722,0.190811172,0.241248259,0.214446157,0.118882122,0.186218529,0.018592971,0.183332615,0.266206046,0.400194068,0.129402402,0.131046901,0.175545087,0.133801371,0.239172222,0.363676729,0.571821473,0.034312247,0.085882079,0.200013861,0.141589013,0.252924966,0.373176755,0.524629004,0.396650506,0.139178221,0.192278677,0.501989489,0.32487224,0.295527206,0.223042879,0.216656194,0.205220026,0.206430393,0.327114949,0.452808636,0.085124002,0.023759759,0.039219031,0.028844666,0.203966448,0.043057311,0.9
16-09-2015 19:00,0.156892524,0.193081692,0.257937064,0.197603055,0.116553057,0.18362766,0.016408904,0.18659941,0.248352974,0.404772833,0.130891005,0.153429484,0.164246196,0.124982016,0.2463277,0.333379329,0.589474362,0.033843176,0.085024694,0.207868468,0.147217668,0.225411444,0.31433436,0.465267556,0.380308687,0.134074665,0.203066348,0.561801605,0.299426273,0.32964488,0.224071486,0.181673534,0.203180659,0.210610046,0.328066994,0.463982087,0.089173814,0.018831759,0.038176016,0.028819413,0.171522257,0.038866813,0.9
16-09-2015 19:15,0.155099963,0.194667254,0.253956324,0.17982054,0.11805851,0.179787429,0.016875791,0.185138993,0.232047638,0.40552992,0.135587088,0.190492301,0.155156143,0.116289633,0.242104004,0.2983707,0.552667701,0.033216788,0.086465601,0.214042013,0.155968061,0.212279266,0.293747225,0.413394985,0.378904577,0.138507811,0.207191768,0.556721505,0.302733449,0.374524597,0.228304183,0.195042302,0.195895624,0.221161456,0.323883087,0.466175571,0.129673638,0.021501049,0.040025711,0.024390206,0.158633526,0.034624617,0.9
16-09-2015 19:30,0.165101296,0.197166803,0.232744099,0.161893385,0.1208975,0.177898738,0.019193298,0.17354565,0.220807947,0.377578603,0.141927064,0.253870021,0.149645572,0.103996108,0.228417488,0.273980983,0.471108337,0.029663767,0.091319532,0.218610461,0.17017309,0.21137272,0.307260002,0.36180288,0.367363695,0.144351621,0.208461147,0.488260228,0.289847648,0.39137066,0.241243275,0.272773516,0.184033437,0.239362705,0.324580533,0.467219633,0.19834628,0.031876186,0.044479325,0.018010408,0.171697332,0.030574639,0.9
16-09-2015 19:45,0.197485713,0.203293598,0.211878681,0.145671715,0.127698246,0.177895909,0.022370865,0.157640883,0.219139034,0.325047103,0.150600204,0.350941101,0.147346274,0.089828221,0.205420975,0.268781909,0.399726682,0.027637777,0.101837668,0.225408416,0.191441502,0.22465066,0.357577445,0.333512372,0.356489576,0.156686014,0.208603315,0.400240221,0.259613823,0.36609919,0.267916438,0.400775305,0.17129442,0.260463454,0.344053975,0.467299845,0.254185523,0.047409068,0.054125841,0.014340387,0.223021862,0.027295532,0.9
16-09-2015 20:00,0.258717731,0.218013715,0.203579456,0.132915867,0.150861478,0.180348153,0.02494594,0.147015103,0.226972224,0.272106112,0.159433128,0.461501133,0.145870887,0.080775563,0.183890381,0.282983241,0.38262162,0.033163559,0.12233091,0.235507954,0.222586397,0.25908731,0.434442256,0.348265861,0.37451815,0.173952915,0.205315236,0.347817465,0.229818983,0.325262291,0.312252343,0.532187609,0.164132796,0.277320299,0.376212513,0.456264322,0.260171265,0.059920881,0.070750544,0.017674963,0.301652639,0.025475014,0.9
16-09-2015 20:15,0.351305147,0.255589359,0.206553432,0.124797568,0.211906547,0.187698651,0.025812355,0.142677247,0.240079005,0.239814067,0.163853829,0.560897566,0.144261679,0.08279285,0.181712731,0.311199593,0.428237409,0.051567291,0.157590762,0.257673909,0.266364464,0.319563217,0.50434823,0.391431999,0.444991854,0.185477494,0.193909847,0.358403856,0.212608919,0.315094372,0.381258143,0.611246462,0.16681334,0.291715965,0.396562294,0.427005474,0.224882524,0.061787385,0.093726581,0.03078494,0.375246186,0.02583634,0.9
16-09-2015 20:30,0.473821196,0.340287198,0.21190516,0.122360539,0.323705519,0.200102601,0.025105319,0.142968407,0.253970539,0.231338795,0.163475758,0.642371189,0.14508113,0.096581448,0.207866986,0.345372219,0.525115652,0.091111098,0.196915586,0.306180609,0.321439316,0.401848461,0.547831396,0.433171949,0.579635626,0.194480456,0.172084256,0.408820288,0.209278822,0.365116924,0.478451183,0.610531633,0.181169805,0.311677975,0.395192302,0.387347268,0.182672862,0.055706139,0.12344446,0.054635066,0.440712008,0.029257834,0.9
16-09-2015 20:45,0.590939411,0.479611684,0.211831774,0.12633144,0.455288414,0.215835896,0.023497409,0.152309748,0.266087568,0.237260069,0.16141382,0.690047713,0.152658462,0.117039801,0.261753146,0.378289469,0.63795696,0.16033932,0.208920786,0.37805105,0.384561288,0.486036446,0.585340971,0.457502597,0.748166031,0.211071631,0.146764807,0.452594401,0.213612147,0.467334886,0.581237309,0.551990844,0.205833157,0.338899834,0.391551564,0.351541137,0.159958077,0.053697595,0.164713932,0.092652208,0.526198008,0.036670107,0.9
16-09-2015 21:00,0.630417024,0.629444899,0.209247987,0.136807703,0.534156582,0.23608655,0.022380819,0.177342922,0.278352763,0.245987197,0.160435566,0.69378631,0.17219659,0.136386478,0.350211846,0.410826405,0.704212382,0.259141074,0.180370445,0.44403818,0.454955633,0.542305025,0.640632326,0.468330776,0.882077376,0.230854136,0.136499569,0.470174386,0.2221536,0.593742155,0.639175163,0.480339295,0.232733645,0.370988817,0.405201136,0.328905112,0.171686251,0.066810714,0.22504753,0.15603368,0.621004062,0.048858543,0.9
16-09-2015 21:15,0.562568513,0.717804569,0.218196172,0.154029609,0.520679494,0.259539697,0.023507179,0.216723525,0.294208328,0.251403111,0.161926647,0.693525819,0.205965714,0.155080173,0.481366147,0.45032958,0.703265512,0.371284069,0.138239898,0.465558434,0.526155338,0.555853192,0.697739005,0.475373161,0.933128294,0.240549198,0.152089024,0.474800723,0.23417833,0.72099455,0.622344371,0.422655056,0.248782192,0.406157969,0.431047672,0.323287732,0.215596961,0.096522563,0.309055244,0.246584449,0.669470729,0.066424871,0.9
16-09-2015 21:30,0.449099962,0.721313387,0.253218512,0.179090378,0.453219199,0.274608734,0.026938498,0.259996858,0.314184162,0.254232322,0.164655399,0.732275659,0.249101179,0.187663597,0.625507845,0.495809968,0.707123033,0.467881603,0.109481064,0.429728571,0.578529559,0.540781708,0.722600144,0.48133994,0.904664468,0.23604289,0.176330282,0.478936483,0.239761699,0.818823495,0.557275971,0.384735132,0.248467537,0.438352716,0.455984872,0.331846111,0.26942423,0.13430166,0.418570456,0.338341156,0.649624515,0.08975576,0.9
16-09-2015 21:45,0.371137167,0.683252539,0.321920992,0.21327242,0.390022026,0.273277125,0.031614774,0.300259115,0.337396589,0.256472492,0.166412998,0.783903982,0.295079468,0.246250713,0.713594262,0.536188209,0.798197924,0.528201876,0.096923795,0.373580149,0.589402412,0.521172427,0.720531762,0.489971653,0.825260629,0.230009659,0.185786426,0.478667903,0.231762311,0.842964099,0.48961635,0.363621966,0.241678818,0.463579237,0.479876451,0.349180108,0.314620601,0.173215407,0.552547405,0.410810626,0.60143396,0.118889822,0.9
16-09-2015 22:00,0.349124587,0.643367332,0.417844236,0.256453038,0.352325395,0.264263931,0.036228195,0.336188266,0.360390206,0.256760242,0.166758946,0.786744935,0.339957141,0.322209169,0.709488454,0.564978046,0.96168196,0.550150899,0.098210721,0.350021776,0.547669074,0.508217391,0.736236601,0.510213446,0.716501136,0.23577708,0.182009547,0.465476988,0.224430468,0.783406051,0.441956885,0.353810501,0.241212196,0.486962338,0.50717293,0.372681654,0.347080608,0.210574656,0.693421111,0.466474078,0.566431731,0.153080624,0.9
16-09-2015 22:15,0.354853837,0.592454433,0.512344492,0.305946166,0.33283618,0.255775652,0.0382479,0.360913171,0.37590667,0.25071387,0.166046267,0.719289892,0.378251771,0.394542382,0.648504601,0.5827118,1.093336261,0.533591415,0.113157177,0.366043345,0.464036051,0.49950409,0.784059119,0.536050399,0.596260085,0.244304793,0.179814338,0.445552368,0.234753267,0.692798712,0.424239906,0.351737792,0.250134391,0.508050769,0.535982246,0.395489648,0.360005602,0.236375388,0.796256457,0.487650168,0.540201125,0.190332312,0.9
16-09-2015 22:30,0.365192604,0.511110791,0.568181482,0.357378048,0.31790082,0.24368478,0.036309941,0.369870664,0.379637584,0.235201333,0.165430729,0.604058323,0.404132632,0.446089664,0.580101864,0.586829524,1.088610376,0.47728148,0.142490742,0.379396805,0.373622282,0.488699443,0.814664922,0.548503323,0.489236456,0.237987759,0.184479871,0.444067546,0.259134255,0.62085941,0.441051426,0.354882853,0.268418546,0.511037961,0.561107286,0.405731492,0.348324853,0.245556947,0.807216674,0.455258957,0.502763349,0.227976643,0.9
16-09-2015 22:45,0.376563873,0.411394641,0.570628523,0.406646767,0.301062763,0.225466104,0.032497157,0.369088265,0.374485355,0.21339904,0.166003721,0.477348667,0.416084855,0.46524917,0.519943863,0.569892033,0.931043475,0.397460054,0.187813955,0.358912295,0.314691875,0.473430438,0.771937282,0.54280186,0.409712486,0.216393334,0.193808204,0.475609007,0.282918889,0.556521482,0.477458994,0.360674716,0.29564989,0.486104684,0.572396245,0.396448451,0.323643866,0.247828008,0.710309683,0.399026473,0.454281286,0.263715478,0.9
16-09-2015 23:00,0.383880048,0.320054343,0.530432803,0.450246789,0.282323795,0.204707039,0.029049042,0.358995875,0.365580946,0.193626141,0.165595603,0.376148511,0.414512303,0.448692277,0.460388327,0.529278703,0.714303201,0.322027111,0.239819576,0.31874905,0.295426652,0.45768854,0.655022983,0.528406972,0.350249744,0.187997204,0.204670306,0.513413219,0.297158306,0.46861368,0.504037601,0.369211742,0.318705297,0.447507373,0.555808975,0.366643607,0.299277796,0.24278002,0.55410734,0.354272178,0.395147889,0.295605521,0.9
16-09-2015 23:15,0.37844375,0.250844913,0.4606605,0.485085771,0.258372998,0.184015379,0.0263008,0.333715732,0.356182194,0.182467348,0.162177308,0.316647414,0.400099954,0.40582433,0.392868684,0.479661204,0.547467915,0.266157844,0.279196108,0.282832726,0.294159804,0.444084571,0.511174691,0.511599105,0.303290617,0.160080789,0.213848811,0.508661334,0.298427844,0.362054202,0.496129388,0.378348062,0.319331772,0.4174014,0.50816465,0.320863343,0.277174257,0.224733319,0.414455855,0.327961757,0.321419989,0.321913028,0.9
16-09-2015 23:30,0.360960624,0.204501111,0.376909605,0.509562382,0.228543509,0.165216794,0.024457897,0.299382851,0.349401443,0.179759311,0.157935794,0.286293772,0.377374669,0.353626624,0.322593415,0.44417607,0.455833972,0.229888659,0.294686794,0.249554955,0.290740525,0.42733644,0.389265922,0.492436375,0.273276309,0.140576904,0.219334656,0.449490394,0.285656614,0.267647236,0.451564709,0.37989778,0.297970412,0.403530357,0.445694036,0.273111432,0.257465398,0.205645683,0.33353847,0.322835474,0.249605375,0.34166753,0.9
16-09-2015 23:45,0.338175628,0.176450758,0.303300204,0.524245234,0.200806249,0.149903756,0.02376191,0.268324809,0.347988094,0.179380516,0.155116033,0.269616805,0.35386097,0.307947772,0.264724743,0.427763769,0.405492289,0.209198396,0.28914804,0.20880148,0.281421559,0.402221842,0.30901623,0.470804666,0.261723092,0.129740118,0.219478222,0.374765275,0.264237564,0.203602842,0.3952263,0.370652256,0.269994677,0.398738662,0.391510074,0.23742813,0.241809571,0.193868446,0.303724259,0.33175381,0.200485263,0.354926686,0.9
17-09-2015 00:00,0.315366521,0.160320876,0.254612582,0.531391019,0.181782099,0.137991769,0.023879832,0.244121677,0.351647952,0.175646931,0.153435313,0.261963684,0.334807877,0.276441128,0.227109095,0.418091316,0.370427912,0.199380223,0.272655221,0.164467819,0.269782074,0.371666451,0.263903869,0.449143468,0.261224669,0.120364404,0.213634144,0.320804706,0.243568233,0.166369767,0.353607208,0.357427939,0.245767857,0.394183923,0.356701097,0.215940295,0.229427156,0.181520691,0.298188817,0.335359102,0.174274487,0.362753943,0.9
17-09-2015 00:15,0.152997412,0.146891056,0.130021208,0.505875262,0.127428613,0.134321848,0.025056998,0.149011997,0.24215084,0.215177656,0.147550196,0.253472271,0.215651827,0.086788231,0.172697558,0.235630674,0.223310272,0.194351775,0.123317778,0.166845239,0.22806247,0.156538365,0.204809741,0.295533418,0.139642906,0.088101271,0.167016012,0.194227005,0.140573935,0.139855408,0.250411391,0.126328358,0.261348861,0.290281272,0.267865878,0.84290583,0.216901279,0.074065041,0.232705385,0.18383582,0.147949944,0.369906167,0.9
17-09-2015 00:30,0.147850647,0.142552655,0.134563129,0.49271804,0.122495835,0.132180868,0.023908072,0.144760154,0.236928516,0.214165506,0.143546639,0.251252694,0.200738993,0.08397781,0.172879157,0.227082379,0.218357234,0.194162754,0.121785432,0.186616946,0.222628245,0.146618281,0.201285694,0.281155228,0.143045151,0.099833464,0.163187264,0.167922752,0.135818777,0.132943836,0.235767263,0.121002059,0.258276309,0.280907826,0.256764883,0.898822982,0.190745212,0.076828748,0.229888414,0.186931362,0.147100875,0.364669856,0.9
17-09-2015 00:45,0.138205799,0.138522407,0.142200673,0.469348233,0.117149062,0.130351543,0.022938236,0.138026487,0.232737224,0.209072366,0.139704736,0.246507636,0.180575808,0.078739517,0.16949041,0.214629362,0.21002591,0.194757774,0.117346411,0.184214859,0.205555132,0.135834269,0.195960935,0.262635936,0.144861516,0.10490683,0.154089296,0.139070678,0.128445746,0.123929078,0.218269199,0.11465651,0.244420128,0.266793882,0.235325927,0.884141815,0.159471638,0.074610025,0.218575292,0.183848541,0.144639954,0.35345059,0.9
17-09-2015 01:00,0.126353068,0.135660199,0.15130797,0.435607658,0.113115398,0.131475551,0.021663405,0.131579629,0.236970527,0.202351666,0.135475088,0.230600614,0.15694962,0.073061231,0.162033524,0.204642466,0.195615819,0.195194879,0.11130934,0.158995172,0.178226277,0.126607759,0.190407566,0.238107536,0.144105871,0.10210485,0.142385771,0.116534104,0.118443889,0.116903513,0.196608405,0.110130193,0.227242133,0.253045699,0.205053028,0.770207312,0.127000424,0.06932654,0.200586351,0.177704115,0.140595661,0.335201778,0.9
17-09-2015 01:15,0.11614507,0.133185451,0.157453588,0.395339088,0.110545808,0.135146391,0.019975138,0.127534006,0.255788174,0.197196388,0.129982346,0.201750123,0.134085957,0.068666907,0.153794436,0.19910765,0.175507616,0.193974016,0.106732817,0.133524363,0.149490427,0.120244591,0.186655739,0.208642072,0.141077564,0.096760566,0.134182813,0.105532889,0.109926535,0.114755522,0.172790433,0.108705942,0.211554015,0.239516383,0.174942044,0.607466999,0.101120948,0.066503603,0.183052529,0.170377014,0.136210342,0.311428535,0.9
17-09-2015 01:30,0.108940428,0.130180344,0.156364404,0.353450847,0.10681067,0.135768792,0.018132378,0.124302631,0.282376013,0.195647853,0.12296307,0.168274441,0.115303477,0.065841456,0.148285793,0.194239071,0.158639971,0.194157739,0.105761509,0.126232755,0.127837904,0.116199682,0.183401991,0.178845893,0.138156337,0.095271985,0.130873039,0.105201597,0.108103746,0.115541661,0.153393839,0.109946257,0.19843566,0.218951637,0.153452753,0.484981488,0.087926276,0.071100736,0.170997479,0.161539584,0.13284926,0.284762434,0.9
17-09-2015 01:45,0.104127278,0.127448943,0.148188774,0.313185653,0.10090016,0.129514247,0.016712196,0.120039936,0.302532984,0.1987734,0.115949803,0.13838744,0.101618806,0.064521888,0.145415212,0.189063239,0.156635216,0.207734631,0.107587698,0.127586802,0.115064281,0.113543917,0.17762121,0.153917017,0.138486058,0.097224521,0.128677857,0.113610779,0.113999096,0.11579503,0.144720982,0.113984656,0.194406142,0.189977864,0.141651977,0.443575839,0.086984574,0.084141246,0.164243912,0.153242359,0.13094711,0.257253449,0.9
