Datetime,Household 3,Household 5,Household 7,Household 8,Household 9,Household 10,Household 12,Household 14,Household 15,Household 16,Household 17,Household 23,Household 26,Household 28,Household 29,Household 32,Household 35,Household 37,Household 38,Household 40,Household 44,Household 62,Household 63,Household 66,Household 69,Household 73,Household 76,Household 80,Household 81,Household 82,Household 83,Household 84,Household 85,Household 86,Household 90,Household 103,Household 105,Household 113,Household 120,Household 122,Household 128,Household 131,Household 132,Household 141,Household 142,Household 165,Household 200,Household 201,Household 204,Household 211,Household 212,Household 225,Quantile
14-09-2015 13:30,0.026826522,0.032663848,0.060825339,0.072764568,0.075528695,0.051694048,0.059031477,0.022715412,0.046673124,0.038217722,0.063314279,0.033043142,0.032413552,0.082510014,0.043166469,0.040329518,0.027371069,0.045236745,0.038376342,0.081701982,0.003054665,0.104142472,-0.010932396,0.121096111,-0.039985397,0.118333826,0.965660795,0.102706526,-0.037931585,0.09027944,0.003406198,0.099223556,0.026098344,0.094711269,0.019542576,0.063525173,0.028952427,0.041626857,0.036295375,0.033156711,0.031593755,0.033929737,0.05526116,0.081608942,0.078716612,0.091829972,0.034084194,0.103246509,0.072231652,0.577436392,0.149117398,0.070537158,0.75
14-09-2015 13:45,0.029081105,0.033649619,0.059207828,0.074007489,0.071985426,0.050798475,0.0581032,0.021850347,0.047989575,0.039829617,0.054670681,0.033843284,0.032510966,0.076764543,0.050275526,0.039367111,0.031292582,0.038899903,0.041680227,0.074303442,0.010505094,0.097539149,0.002353123,0.121362188,-0.025485792,0.102207741,0.786781571,0.087448592,-0.026222479,0.078835902,0.015663605,0.088924674,0.033981011,0.092694691,0.024736309,0.059272144,0.03551334,0.03948024,0.036248464,0.032564037,0.03196278,0.035060083,0.054830906,0.080178988,0.075984242,0.093007283,0.034465062,0.105131082,0.073285457,0.496959473,0.125150524,0.069976044,0.75
14-09-2015 14:00,0.031697281,0.035664215,0.059776068,0.074324095,0.068172508,0.050765636,0.056817529,0.020583096,0.049100515,0.042944668,0.044886405,0.038133929,0.030320879,0.070297822,0.06765602,0.039915444,0.038721323,0.033564994,0.044997206,0.065349219,0.01983923,0.085009794,0.019783931,0.103675134,-0.005495968,0.088021781,0.529720663,0.066947996,-0.009520315,0.064010144,0.033133406,0.074670801,0.045005374,0.085364557,0.035934378,0.054306441,0.042974992,0.03794785,0.036521718,0.0318741,0.032169922,0.039281464,0.054963062,0.077448364,0.072546706,0.097853874,0.033741951,0.105298234,0.07876315,0.335141073,0.110740071,0.071475517,0.75
14-09-2015 14:15,0.032268437,0.036663511,0.060198312,0.07350028,0.066821554,0.050905065,0.055979009,0.019873798,0.049365359,0.046556526,0.038123039,0.055560509,0.027346161,0.06693891,0.10179079,0.041483802,0.045415318,0.032215925,0.046109668,0.060235699,0.025858265,0.073766689,0.035331353,0.077809435,0.012915762,0.081859821,0.315014191,0.051459817,0.004490465,0.052271727,0.045360003,0.063575756,0.052936994,0.083414248,0.059055153,0.050809525,0.047267032,0.037451047,0.037679677,0.03238745,0.032188256,0.047894609,0.059866567,0.07589852,0.070411678,0.110078496,0.032038573,0.10359831,0.09820826,0.203386543,0.100241474,0.075137537,0.75
14-09-2015 14:30,0.030476223,0.036462206,0.059633022,0.07306717,0.068376032,0.051704392,0.056604616,0.020094241,0.049441834,0.054909397,0.039603061,0.096289489,0.030555713,0.069340691,0.150376962,0.043359347,0.049067037,0.035801525,0.044696448,0.06202084,0.0271839,0.067555825,0.052840845,0.058704253,0.034658437,0.083011495,0.189351484,0.045671666,0.01275388,0.047280363,0.047736767,0.059491525,0.055032864,0.091742486,0.100221676,0.051693916,0.046966295,0.039114538,0.040286972,0.036924047,0.031713226,0.060692759,0.08126911,0.076887693,0.070006596,0.13789865,0.030408815,0.100248159,0.14731916,0.144359812,0.096323362,0.078719535,0.75
14-09-2015 14:45,0.028378677,0.036831001,0.060165598,0.073507605,0.071951098,0.054431147,0.060626839,0.02174121,0.053402642,0.080738327,0.053523151,0.157246588,0.047301081,0.077806401,0.193240573,0.046742464,0.052848606,0.042761499,0.041687858,0.07218436,0.024392896,0.067645664,0.084967019,0.054268502,0.072313055,0.087585416,0.138669678,0.050353334,0.014459648,0.050900111,0.044238927,0.064544538,0.053260613,0.105494892,0.152128149,0.064201673,0.047695306,0.043420917,0.045631237,0.047170546,0.030092843,0.075575486,0.133735468,0.082996487,0.069780261,0.180842281,0.029661164,0.098814456,0.244334858,0.143276113,0.099649274,0.078290537,0.75
14-09-2015 15:00,0.027846889,0.03810287,0.064550264,0.0742984,0.077390393,0.059130878,0.071658935,0.026610902,0.067815929,0.135177564,0.078145862,0.215590206,0.076702228,0.089978502,0.203605751,0.05436273,0.063619981,0.050815836,0.038361419,0.090304915,0.018014832,0.074273085,0.142698469,0.0623497,0.127289222,0.095746651,0.142927046,0.063534368,0.009728044,0.061751751,0.041437025,0.0805891,0.052115469,0.11495049,0.191567443,0.096590261,0.057979274,0.049043031,0.056914618,0.061487845,0.027661363,0.090559101,0.212152509,0.101119237,0.068225768,0.218871115,0.030474565,0.101174281,0.386706177,0.174418404,0.103082994,0.073152413,0.75
14-09-2015 15:15,0.028977981,0.038845336,0.072371088,0.07689795,0.085596639,0.064855718,0.09384947,0.035507039,0.095481844,0.205576052,0.102045852,0.240914823,0.105107016,0.101567651,0.175062054,0.067941757,0.084262481,0.05839143,0.035840399,0.110946672,0.009878833,0.084643682,0.219220843,0.077047465,0.177969627,0.113337634,0.192630478,0.078540173,0.002022632,0.075294315,0.042078452,0.105362385,0.05580808,0.114427196,0.199760032,0.145439741,0.076923128,0.053551121,0.07771671,0.075552664,0.028604165,0.101642297,0.274854403,0.138454981,0.066158217,0.225594159,0.035274602,0.10506994,0.517206116,0.208784059,0.101931271,0.065422966,0.75
14-09-2015 15:30,0.030939285,0.038802011,0.080173324,0.08414169,0.100347524,0.071841237,0.127890568,0.0467988,0.129469094,0.255193679,0.112767688,0.221576722,0.119812952,0.110377362,0.130268138,0.086160233,0.108655742,0.064047009,0.035358795,0.124896073,0.004293556,0.092317473,0.282923819,0.093815902,0.199358251,0.144910045,0.267552787,0.086436499,-0.001657909,0.0879611,0.045302987,0.129518725,0.065982303,0.10604517,0.17987206,0.188279845,0.089965716,0.055860024,0.106499642,0.084249445,0.039289038,0.10168123,0.277085853,0.197483971,0.06593003,0.195054619,0.048362956,0.112819798,0.550302641,0.218647948,0.099314296,0.056080049,0.75
14-09-2015 15:45,0.033136022,0.039317173,0.085878563,0.096578697,0.128864052,0.082611933,0.166955644,0.060402237,0.156581713,0.261743769,0.111093642,0.176069247,0.12746783,0.119831536,0.097659393,0.10365306,0.125617919,0.066152886,0.038148155,0.126217935,0.005263544,0.091848962,0.297735921,0.108008766,0.189079049,0.183467414,0.331045741,0.083426081,0.003322362,0.100392069,0.051027036,0.142134792,0.081130904,0.095238606,0.149647216,0.200732588,0.085628502,0.057723618,0.134461125,0.082787486,0.060757642,0.088948132,0.22328886,0.281205682,0.069430197,0.147091122,0.071290426,0.140327517,0.462603994,0.197729233,0.095714416,0.047305177,0.75
14-09-2015 16:00,0.035453182,0.040349201,0.090853991,0.112942633,0.170179425,0.098965532,0.19508807,0.075406755,0.167375941,0.237989449,0.106245882,0.131070218,0.141939639,0.135227446,0.085916794,0.112330454,0.128903445,0.064273382,0.043361715,0.116204692,0.01210153,0.08417281,0.257429992,0.113831416,0.159005203,0.209381689,0.36282298,0.074165119,0.013327145,0.114637092,0.058565819,0.140732134,0.09880119,0.084931467,0.124697605,0.179700598,0.070485363,0.062337378,0.151999585,0.068883521,0.084341622,0.071810484,0.158474562,0.395316791,0.078937508,0.105516311,0.097648211,0.219291158,0.320728342,0.15786242,0.086073918,0.044291965,0.75
14-09-2015 16:15,0.038942533,0.039915721,0.09722146,0.132388928,0.204342811,0.118559568,0.193087493,0.082877475,0.16190267,0.202509597,0.099400739,0.097802374,0.160955738,0.155842378,0.084044478,0.107662091,0.125100865,0.059897741,0.048832274,0.100621609,0.020378295,0.074779351,0.190849256,0.108274544,0.118552861,0.207798671,0.362159256,0.065370272,0.020850595,0.125700109,0.064842694,0.133272584,0.11841457,0.07446559,0.111718182,0.139007334,0.058241494,0.072204572,0.154959411,0.046966458,0.098340734,0.060199488,0.116630266,0.528989319,0.09763356,0.079960006,0.117018742,0.378984,0.205089912,0.111660697,0.069191949,0.049926229,0.75
14-09-2015 16:30,0.046964717,0.037733668,0.105151951,0.149647581,0.210963725,0.138691215,0.158047917,0.076350059,0.147807018,0.163378281,0.084926561,0.075219202,0.175363816,0.174299778,0.083256339,0.094695105,0.130438253,0.055973991,0.055335013,0.085998315,0.02688045,0.067370395,0.129648515,0.094706146,0.078899788,0.18351747,0.316976246,0.058258279,0.024182071,0.121671982,0.071424877,0.13026891,0.138275502,0.064313981,0.111077322,0.094007515,0.054362428,0.086911487,0.144074119,0.028418911,0.100702193,0.05925255,0.099723051,0.637279123,0.123919837,0.067948084,0.124239852,0.590131798,0.143125428,0.070230843,0.050879766,0.062105052,0.75
14-09-2015 16:45,0.061962153,0.035919692,0.112484521,0.151358088,0.194548,0.163105709,0.112418343,0.0634251,0.13210927,0.130580488,0.063099929,0.061996413,0.18325947,0.186258057,0.091966263,0.083893766,0.158325592,0.05569922,0.064852308,0.077723158,0.030384306,0.062736704,0.085028312,0.081507353,0.052335261,0.150939354,0.227469202,0.050788722,0.026846989,0.099798794,0.083304921,0.136832361,0.149587885,0.060298223,0.118467045,0.057921614,0.056048525,0.099595208,0.123806852,0.023667569,0.098825353,0.067967984,0.093722249,0.660035116,0.145702951,0.064248531,0.119827462,0.739141155,0.119952309,0.042343708,0.037417703,0.077466133,0.75
14-09-2015 17:00,0.078296944,0.035360682,0.115918399,0.131185903,0.173900342,0.198698662,0.080047664,0.053171355,0.116261622,0.110027843,0.040694826,0.057811545,0.179802665,0.193530447,0.123539689,0.080620074,0.207681066,0.059980948,0.07382099,0.077149039,0.030665555,0.060913726,0.055851727,0.07677996,0.04016049,0.120405948,0.134773805,0.042901082,0.030704901,0.072717083,0.096334997,0.147884242,0.143776985,0.068502971,0.124813376,0.037686509,0.057947306,0.100538397,0.101268788,0.03200611,0.096573279,0.076465921,0.087505872,0.575237571,0.149114527,0.065342018,0.106157022,0.728189341,0.114081878,0.028725485,0.030069922,0.09347657,0.75
14-09-2015 17:15,0.084218949,0.035205492,0.114527905,0.104133123,0.158948086,0.237591694,0.065419592,0.046196324,0.101915162,0.096621185,0.023811772,0.059979059,0.16106015,0.195257414,0.171238116,0.082340946,0.25963274,0.066735227,0.074862938,0.080268682,0.029938835,0.060988282,0.040514947,0.082867237,0.034495091,0.098819643,0.078231671,0.03616825,0.034907778,0.052938991,0.100861081,0.15052889,0.126571284,0.086197336,0.121925264,0.030271147,0.056944701,0.089857447,0.082192904,0.041009327,0.092236205,0.074809048,0.079843468,0.437219716,0.13480152,0.069692705,0.088387585,0.583129126,0.111249438,0.023781184,0.026678866,0.107832153,0.75
14-09-2015 17:30,0.075163628,0.035476527,0.111314985,0.089838202,0.149158663,0.249693808,0.061930299,0.041096651,0.094712269,0.086121189,0.015030555,0.063359756,0.14013669,0.187849385,0.201695231,0.083788498,0.287883484,0.072590615,0.067096014,0.081738212,0.032205662,0.060915557,0.036732268,0.094189691,0.030347193,0.091940663,0.062287939,0.032175914,0.037951531,0.043087866,0.097386398,0.137671409,0.112487978,0.1030179,0.109953429,0.028688817,0.054212302,0.078803257,0.069308975,0.040495383,0.085079753,0.065069931,0.075369553,0.336053039,0.116955206,0.076629996,0.072749198,0.407514208,0.108446285,0.022076902,0.025138226,0.118878947,0.75
14-09-2015 17:45,0.058957041,0.036556686,0.110074194,0.091759459,0.139372526,0.2148539,0.06544752,0.037227127,0.099373744,0.079051797,0.013602271,0.063355276,0.134036324,0.174091998,0.188863211,0.081754585,0.275189026,0.074778849,0.058505382,0.079678791,0.039927257,0.059349798,0.039926615,0.101203527,0.027774856,0.103104075,0.077036347,0.032041328,0.038515086,0.040575041,0.096875402,0.117322619,0.108714472,0.113255266,0.096358606,0.028595496,0.052317669,0.075827067,0.063920794,0.034338666,0.07585586,0.053899779,0.078098008,0.317099173,0.108211899,0.086278788,0.062145899,0.280704678,0.114145736,0.021073731,0.02452619,0.125797525,0.75
14-09-2015 18:00,0.045779617,0.037163169,0.113462629,0.103328162,0.123092156,0.154287123,0.077605806,0.033546572,0.113282243,0.076464878,0.01748432,0.059338229,0.143508532,0.16282838,0.147895542,0.077760645,0.225271676,0.073688394,0.057220628,0.075914385,0.052511386,0.056978843,0.046410964,0.098410654,0.027298985,0.131594691,0.110150022,0.035244703,0.036512611,0.041664343,0.10892806,0.102473825,0.11286763,0.120726264,0.087770366,0.028411755,0.052041765,0.080904497,0.065368418,0.034165776,0.066619181,0.043740735,0.091502545,0.363580948,0.113687108,0.09958954,0.057311946,0.225953403,0.135012427,0.021200792,0.025120858,0.127247173,0.75
14-09-2015 18:15,0.038937824,0.036072969,0.120941394,0.118925128,0.100238457,0.105702003,0.099602595,0.029907224,0.124840266,0.07807301,0.026066816,0.054310086,0.156357281,0.160260088,0.111202409,0.074885056,0.163531707,0.073438213,0.065236102,0.072301552,0.067636618,0.054837424,0.054749988,0.08745046,0.029146749,0.170405733,0.138252442,0.03861707,0.0343467,0.042536254,0.13005532,0.095912079,0.119013768,0.12716247,0.085433996,0.027063912,0.053334727,0.092900001,0.070096705,0.045894304,0.060843158,0.036191411,0.117367358,0.437211284,0.133403891,0.115078429,0.059152254,0.222834012,0.164845675,0.025449201,0.026854518,0.121389913,0.75
14-09-2015 18:30,0.035967919,0.034349756,0.126299822,0.132072001,0.079361776,0.083300667,0.12172148,0.026865569,0.122283886,0.079930692,0.039109435,0.050827428,0.160078113,0.163232289,0.089662465,0.071351198,0.117725243,0.079861434,0.077429042,0.068080123,0.082801848,0.052344741,0.062543132,0.072629103,0.034213238,0.20720998,0.13918531,0.038144182,0.036075647,0.040785512,0.142074885,0.091539337,0.121402181,0.125633768,0.087369516,0.023827357,0.057433546,0.11198184,0.074507069,0.062436408,0.060876848,0.033203845,0.146205432,0.512474941,0.160535235,0.128946327,0.066414206,0.227155455,0.195996369,0.038159848,0.028339042,0.108326358,0.75
14-09-2015 18:45,0.034042227,0.033539107,0.122590092,0.136749117,0.067452536,0.080079158,0.127132711,0.024717366,0.105861837,0.077693745,0.053901625,0.048442249,0.15253678,0.162400956,0.076632665,0.063694133,0.099339177,0.100729432,0.084377645,0.061961475,0.095182179,0.049133727,0.066905035,0.057997292,0.043232797,0.227765279,0.114655244,0.03359512,0.043671473,0.037602629,0.132797907,0.086587095,0.117696732,0.112416519,0.091032987,0.020134146,0.065716984,0.133403007,0.077805206,0.06804184,0.066788149,0.036581086,0.158449122,0.577252691,0.1809783,0.140959067,0.074290298,0.208508787,0.231795641,0.062344832,0.029216954,0.091192449,0.75
14-09-2015 19:00,0.032461611,0.033458304,0.109464018,0.133661016,0.063531748,0.088023503,0.111896081,0.023705459,0.086814041,0.071844555,0.066346984,0.044806784,0.141302668,0.154878622,0.068111377,0.054736314,0.10312578,0.14079623,0.081862482,0.054717941,0.101843707,0.046702644,0.06872404,0.049193406,0.055821253,0.218687162,0.0835767,0.029327354,0.054633036,0.037449687,0.111353949,0.084242318,0.109875903,0.095637727,0.093654746,0.019267633,0.076243966,0.146799777,0.080060692,0.055919263,0.076875009,0.047033253,0.145548646,0.610780758,0.18254203,0.151321932,0.07789368,0.177568565,0.272839126,0.094946334,0.030937828,0.074038527,0.75
14-09-2015 19:15,0.031438486,0.033289975,0.093016485,0.128294829,0.063616776,0.102362126,0.089822459,0.026035629,0.075988311,0.065134986,0.074046793,0.038817892,0.130134286,0.148268067,0.06617872,0.052991506,0.111293527,0.184441007,0.076341463,0.048354059,0.101322083,0.046532368,0.071300443,0.051582145,0.072428587,0.17835855,0.060000179,0.028756997,0.063400006,0.044100329,0.092388467,0.086642201,0.101264309,0.085549485,0.094555514,0.022689198,0.083439662,0.145559512,0.080390226,0.037277397,0.087786062,0.061763448,0.119930732,0.590853268,0.166142366,0.151645446,0.077279327,0.161365113,0.302680023,0.125011927,0.033265838,0.059063756,0.75
14-09-2015 19:30,0.030808152,0.033173119,0.080345157,0.125362391,0.06653959,0.118363629,0.074159472,0.04087155,0.078348961,0.061024941,0.076073765,0.033404203,0.118543767,0.148898452,0.075237722,0.067768064,0.10742428,0.196439479,0.076947491,0.045417612,0.09380507,0.050271351,0.077308411,0.065321203,0.097278624,0.127597697,0.046697652,0.031070828,0.064657763,0.059336126,0.081342549,0.092377112,0.094099168,0.084178837,0.099675398,0.028529007,0.082699574,0.13402727,0.07868712,0.02627765,0.095496092,0.079859458,0.099708478,0.52243368,0.144871953,0.135227023,0.078306682,0.170228273,0.304833631,0.140028426,0.033719881,0.047371496,0.75
14-09-2015 19:45,0.031012635,0.033329545,0.075489161,0.127620924,0.074205117,0.130507946,0.067421334,0.086091923,0.094457416,0.064455032,0.071782708,0.033617952,0.110977017,0.153612378,0.105046892,0.10378687,0.09436129,0.162545544,0.086948178,0.047929225,0.081078694,0.062159777,0.090195508,0.086574513,0.131495159,0.094892812,0.041522997,0.033883491,0.058224315,0.082816904,0.077835912,0.100032227,0.089430029,0.087947332,0.123177592,0.035555975,0.074698016,0.126824433,0.076099613,0.026844492,0.098840177,0.102563073,0.096746872,0.433532767,0.130922442,0.113372552,0.086150273,0.193971321,0.294011246,0.135032969,0.031952224,0.041739416,0.75
14-09-2015 20:00,0.035572101,0.033515388,0.079417566,0.137173179,0.088890075,0.135694216,0.070593033,0.175378476,0.120841538,0.077905837,0.062485128,0.041404859,0.111875031,0.157015657,0.173529498,0.157792422,0.088845297,0.112188319,0.103487238,0.054698207,0.067646366,0.088098313,0.112776592,0.112816164,0.161276684,0.09018292,0.043089952,0.035658774,0.050912304,0.107793175,0.078849728,0.111265168,0.087984009,0.093986181,0.181896117,0.046866969,0.064230219,0.142898407,0.074176761,0.038192318,0.102489878,0.123269523,0.12117853,0.355645168,0.127674345,0.10393712,0.097877932,0.210452746,0.314897414,0.116457503,0.030384436,0.044570656,0.75
14-09-2015 20:15,0.052563623,0.034159199,0.090825565,0.155486686,0.110004187,0.140192302,0.091707245,0.294168542,0.149942257,0.100591482,0.052009625,0.054453927,0.122691155,0.159720111,0.289230871,0.222363835,0.104587367,0.084029581,0.120206952,0.062665847,0.05911983,0.133274928,0.142814229,0.140644132,0.166701323,0.105676133,0.053552369,0.035029225,0.050943144,0.122824207,0.081703636,0.130269588,0.092208283,0.101934829,0.272973578,0.065814442,0.058415244,0.19528315,0.074945363,0.059625272,0.114600706,0.136306888,0.185252904,0.312078001,0.13350931,0.110704747,0.104708571,0.207701147,0.383830252,0.096658787,0.03022411,0.05335814,0.75
14-09-2015 20:30,0.088692781,0.035882281,0.104366285,0.18050116,0.131933632,0.156830431,0.139249447,0.39572157,0.17268766,0.129623918,0.044531913,0.068541218,0.145701735,0.163292512,0.418196715,0.282587908,0.144759357,0.095527677,0.132085817,0.070728856,0.058727078,0.196548096,0.171906579,0.158722309,0.14667421,0.137844032,0.081557164,0.030406153,0.061041379,0.123116753,0.088364679,0.158933608,0.106340718,0.111306724,0.350908129,0.090177264,0.070394685,0.282095642,0.078879158,0.084868206,0.139296917,0.146854896,0.291403671,0.312956308,0.145984863,0.12303425,0.103497503,0.194564332,0.441239083,0.083040155,0.03100933,0.061935394,0.75
14-09-2015 20:45,0.134178068,0.038565599,0.112069943,0.205533148,0.147306791,0.18646752,0.206701076,0.434396427,0.182610658,0.156889226,0.044535484,0.080004963,0.178636787,0.164893407,0.491595192,0.313332618,0.202203071,0.151138639,0.139596113,0.079608105,0.066100293,0.258188207,0.188540803,0.155945372,0.121834081,0.192662307,0.137651358,0.022213164,0.076496414,0.112625072,0.1007598,0.193179865,0.131086534,0.119644303,0.361426419,0.120253883,0.114985737,0.379046799,0.083511412,0.101191036,0.170075761,0.155679807,0.415446302,0.361660037,0.161185803,0.130299123,0.10246856,0.178370706,0.41361083,0.074761081,0.033144755,0.067401366,0.75
14-09-2015 21:00,0.160018898,0.042001964,0.11168069,0.222383445,0.153359805,0.209181403,0.266309271,0.39961628,0.178841685,0.171874272,0.05723547,0.088641982,0.211894711,0.162903869,0.47158414,0.303931912,0.264583585,0.244631465,0.144566355,0.08973263,0.076712755,0.284257415,0.188340708,0.136927416,0.111592747,0.261432622,0.211934335,0.014799959,0.089223892,0.095162224,0.114964158,0.224821945,0.159474967,0.12542975,0.308828783,0.171379798,0.185261507,0.441048938,0.086961811,0.099475105,0.194525102,0.159282963,0.517352377,0.449781753,0.173757637,0.133241517,0.113428363,0.159013301,0.31095473,0.068266929,0.037164663,0.073700009,0.75
14-09-2015 21:15,0.146720179,0.045311658,0.109558288,0.223433494,0.15227422,0.206017602,0.284316495,0.322359677,0.166895168,0.171478312,0.083273579,0.09649467,0.23372388,0.160109316,0.389268773,0.273903034,0.316434696,0.34149981,0.145435639,0.099715222,0.083360977,0.262282298,0.178696069,0.115120317,0.120219596,0.304839343,0.262592749,0.01288031,0.093922814,0.074527267,0.126619743,0.243787306,0.180834431,0.129183399,0.247231918,0.260066775,0.241917804,0.432569278,0.089584588,0.083393187,0.204690556,0.162688432,0.579903999,0.533797176,0.181156797,0.140146347,0.139598701,0.14180108,0.203919786,0.061132533,0.040839912,0.085162065,0.75
14-09-2015 21:30,0.108777305,0.046621394,0.112407393,0.206835731,0.146713077,0.181767404,0.253435864,0.255256911,0.155659464,0.165177493,0.113889138,0.10361469,0.238026372,0.159864166,0.304086407,0.247152744,0.339784075,0.391839951,0.141976915,0.106831005,0.082597628,0.217411857,0.168333039,0.095651032,0.14059927,0.293336993,0.256280958,0.01558298,0.09039902,0.059740929,0.138309398,0.245555343,0.188901087,0.130370244,0.211158597,0.377287815,0.250888345,0.363328059,0.091997239,0.065825518,0.199841343,0.166734006,0.616384925,0.553793159,0.187362051,0.157004447,0.168385654,0.13076889,0.135262672,0.052599357,0.040693787,0.098945724,0.75
14-09-2015 21:45,0.074958056,0.045988508,0.122025671,0.183951552,0.138534731,0.155303386,0.204686889,0.230235418,0.150500375,0.172153217,0.138252347,0.108940009,0.232041955,0.164789322,0.251190414,0.22827253,0.325413195,0.377528487,0.138457713,0.111666038,0.077176246,0.179243201,0.166577975,0.07725936,0.159677399,0.251899784,0.212473305,0.017982056,0.08272192,0.060403949,0.155989261,0.239587545,0.185909879,0.128197061,0.197465518,0.492837252,0.223021217,0.277284483,0.095202209,0.054494334,0.187952882,0.164473659,0.627799402,0.498871788,0.19935735,0.184259439,0.179479835,0.124342665,0.102166374,0.044354894,0.036955083,0.108375758,0.75
14-09-2015 22:00,0.056917029,0.046930698,0.136875844,0.169776093,0.129767482,0.138153944,0.171953786,0.234500989,0.150552118,0.209089272,0.153456873,0.111577385,0.227036783,0.17585198,0.23141929,0.210030022,0.282253994,0.322629978,0.137915442,0.118325574,0.070754154,0.155475556,0.185490327,0.062059631,0.164397444,0.223232687,0.174578863,0.018063128,0.076074252,0.077551394,0.17703683,0.237880476,0.178494996,0.123533749,0.194016597,0.576637042,0.193943155,0.208973491,0.099121263,0.04727997,0.181730916,0.156098027,0.591773782,0.41376642,0.218137369,0.21657761,0.167196216,0.122117698,0.08990626,0.039379423,0.033279106,0.111736552,0.75
14-09-2015 22:15,0.048585512,0.053895393,0.151415323,0.166163204,0.121697708,0.131483349,0.158803669,0.234165104,0.152828685,0.270293456,0.160784773,0.109589241,0.221429282,0.188619437,0.224325816,0.188252244,0.230673296,0.256244544,0.138905115,0.126188018,0.064887649,0.140326127,0.2185554,0.052463494,0.150157805,0.212241096,0.155837206,0.017781942,0.072304839,0.09986691,0.189398891,0.242105428,0.170586343,0.115877125,0.190616302,0.607834915,0.182951107,0.16623838,0.100200346,0.042539533,0.184840117,0.143999766,0.509682397,0.335042341,0.235100452,0.243761776,0.144802793,0.122179589,0.090290933,0.038265818,0.032989185,0.11414204,0.75
14-09-2015 22:30,0.042867851,0.06980144,0.157030011,0.166459434,0.114288411,0.134512515,0.149327302,0.211915186,0.155334553,0.322925746,0.158662474,0.102687996,0.20574869,0.194318745,0.206866684,0.163828358,0.188570563,0.190541436,0.139264788,0.128280934,0.060355264,0.126561712,0.233969475,0.045628713,0.123332425,0.202944436,0.143100647,0.018289118,0.070783295,0.109913227,0.187809139,0.249760569,0.162609467,0.10379012,0.179792214,0.587939431,0.18441473,0.142988203,0.096650266,0.042109178,0.190028131,0.12667457,0.41899825,0.267481153,0.239494696,0.255060191,0.123654793,0.11999246,0.105532282,0.03838056,0.038932159,0.120974306,0.75
14-09-2015 22:45,0.038144777,0.093335317,0.149937145,0.167387971,0.107897312,0.145886726,0.133286037,0.175444851,0.156515526,0.336985047,0.145454171,0.093125392,0.178253812,0.187380491,0.172138256,0.138273075,0.160722595,0.131812187,0.139362425,0.120983727,0.05758865,0.109069141,0.21201748,0.038204362,0.094916867,0.194808152,0.127664259,0.01835357,0.072386779,0.098735846,0.18016175,0.256170046,0.15487946,0.089820947,0.162824305,0.545904342,0.18069757,0.13001033,0.093125042,0.043878965,0.189051413,0.105665709,0.347718811,0.212265266,0.226845407,0.245868434,0.106126494,0.11552062,0.155092791,0.036612887,0.052110521,0.130581328,0.75
14-09-2015 23:00,0.034676001,0.11639325,0.134675767,0.165262954,0.103204975,0.159966603,0.11281363,0.137360861,0.154523093,0.312268062,0.123695783,0.081563327,0.145049254,0.170340534,0.130645155,0.112538869,0.138955534,0.087997796,0.139943783,0.108414877,0.056288068,0.087538772,0.167893147,0.031380343,0.07235836,0.19374434,0.109331345,0.017479689,0.077782401,0.073418057,0.173220452,0.24955573,0.14712763,0.080012727,0.144680869,0.503620466,0.159099719,0.118763788,0.093373001,0.043103468,0.175669288,0.084560098,0.295154296,0.174216424,0.200093868,0.220852744,0.094902564,0.112160958,0.269158813,0.032072325,0.066681066,0.135915546,0.75
14-09-2015 23:15,0.032457312,0.131095858,0.117236311,0.153302529,0.099122019,0.168993364,0.093807468,0.101967857,0.147537191,0.262844469,0.098906617,0.067635754,0.112210228,0.150738485,0.095258137,0.088307946,0.114298536,0.061365855,0.138833712,0.095745665,0.055769256,0.06687854,0.125143849,0.02757992,0.057177529,0.19515652,0.08962731,0.017238042,0.083770853,0.048549613,0.163669778,0.220313892,0.137314534,0.079182381,0.125331584,0.446210815,0.124000804,0.104268139,0.092849512,0.039893144,0.1471923,0.066897924,0.253339358,0.152115251,0.167089397,0.188657773,0.09112671,0.10941593,0.439706852,0.026849774,0.072378324,0.135308879,0.75
14-09-2015 23:30,0.03161626,0.13881264,0.100316453,0.131719857,0.094300538,0.16887025,0.079389138,0.071070473,0.135165035,0.200737808,0.076886879,0.053568563,0.084480683,0.134990249,0.07122705,0.068772376,0.087516553,0.046936049,0.133260023,0.084761769,0.055309033,0.052108747,0.092410351,0.026360623,0.048323616,0.191792279,0.071772999,0.018825715,0.086310134,0.034263208,0.147961614,0.174708313,0.12514484,0.087051528,0.104879326,0.356920646,0.090768992,0.086447955,0.085105541,0.037492388,0.11052215,0.056187277,0.21549731,0.14029053,0.136604288,0.157340096,0.089189422,0.105057653,0.587728602,0.023525839,0.066108824,0.133747582,0.75
